shared memory,pid,dur,stream,ts,est. achieved occupancy %,tid,cat,warps per SM,grid,registers per thread,correlation,ph,name,device,External id,queued,blocks per SM,context,block
0,0,4.736,7,6939565715111.892,0,7,kernel,0.190476,"[2, 1, 1]",38,79102,X,"void at::native::(anonymous namespace)::GammaBetaBackwardSimpleCUDAKernel<float, float>(long, long, float const*, float const*, float const*, float const*, float*, float*)",0,23109,0,0.02381,1,"[256, 1, 1]"
0,0,1.791,7,6939565715117.428,5,7,kernel,2.380952,"[50, 1, 1]",22,79131,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_scale_kernel<bool, float, float>(at::Tensor&, at::Tensor const&, at::Tensor const&, float)::{lambda(float, bool)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::masked_scale_kernel<bool, float, float>(at::Tensor&, at::Tensor const&, at::Tensor const&, float)::{lambda(float, bool)#1}, at::detail::Array<char*, 3>)",0,23125,0,0.595238,1,"[128, 1, 1]"
16384,0,16.704,7,6939565715361.843,25,7,kernel,12.190476,"[16, 2, 4]",57,79157,X,ampere_sgemm_128x32_nn,0,23137,0,1.52381,1,"[256, 1, 1]"
0,0,3.392,7,6939565715379.315,67,7,kernel,48.761906,"[64, 4, 1]",44,79159,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,23137,0,3.047619,1,"[32, 16, 1]"
16384,0,14.208,7,6939565715383.571,51,7,kernel,24.380953,"[16, 16, 1]",57,79176,X,ampere_sgemm_128x32_nt,0,23141,0,3.047619,1,"[256, 1, 1]"
16,0,10.08,7,6939565715665.715,0,7,kernel,0.047619,"[1, 1, 1]",48,79189,X,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,23145,0,0.011905,1,"[32, 4, 1]"
0,0,3.296,7,6939565716897.649,20,7,kernel,9.523809,"[200, 1, 1]",22,79222,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_scale_kernel<bool, float, float>(at::Tensor&, at::Tensor const&, at::Tensor const&, float)::{lambda(float, bool)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::masked_scale_kernel<bool, float, float>(at::Tensor&, at::Tensor const&, at::Tensor const&, float)::{lambda(float, bool)#1}, at::detail::Array<char*, 3>)",0,23166,0,2.380952,1,"[128, 1, 1]"
0,0,3.135,7,6939565716901.681,20,7,kernel,9.523809,"[200, 1, 1]",22,79236,X,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",0,23171,0,2.380952,1,"[128, 1, 1]"
16384,0,16.352,7,6939565716905.649,44,7,kernel,21.333334,"[4, 2, 28]",57,79261,X,ampere_sgemm_128x32_nn,0,23181,0,2.666667,1,"[256, 1, 1]"
0,0,3.648,7,6939565716922.737,25,7,kernel,12.190476,"[16, 4, 1]",44,79263,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,23181,0,0.761905,1,"[32, 16, 1]"
16384,0,14.431,7,6939565716927.185,51,7,kernel,24.380953,"[16, 16, 1]",57,79280,X,ampere_sgemm_32x128_nt,0,23185,0,3.047619,1,"[256, 1, 1]"
16,0,7.584,7,6939565716942.417,0,7,kernel,0.190476,"[4, 1, 1]",48,79293,X,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,23189,0,0.047619,1,"[32, 4, 1]"
0,0,1.92,7,6939565716950.768,5,7,kernel,2.380952,"[50, 1, 1]",22,79316,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,23208,0,0.595238,1,"[128, 1, 1]"
16,0,2.975,7,6939565716953.425,5,7,kernel,2.380952,"[50, 1, 1]",40,79351,X,"void at::native::(anonymous namespace)::layer_norm_grad_input_kernel_vectorized<float, float>(float const*, float const*, float const*, float const*, float const*, float*, int)",0,23211,0,0.595238,1,"[128, 1, 1]"
0,0,4.416,7,6939565716957.169,0,7,kernel,0.190476,"[2, 1, 1]",38,79353,X,"void at::native::(anonymous namespace)::GammaBetaBackwardSimpleCUDAKernel<float, float>(long, long, float const*, float const*, float const*, float const*, float*, float*)",0,23211,0,0.02381,1,"[256, 1, 1]"
0,0,2.079,7,6939565718178.863,5,7,kernel,2.380952,"[50, 1, 1]",22,79382,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_scale_kernel<bool, float, float>(at::Tensor&, at::Tensor const&, at::Tensor const&, float)::{lambda(float, bool)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::masked_scale_kernel<bool, float, float>(at::Tensor&, at::Tensor const&, at::Tensor const&, float)::{lambda(float, bool)#1}, at::detail::Array<char*, 3>)",0,23227,0,0.595238,1,"[128, 1, 1]"
25600,0,7.328,7,6939565718181.679,6,7,kernel,3.047619,"[8, 1, 8]",80,79412,X,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nn_align1>(cutlass_80_simt_sgemm_128x32_8x5_nn_align1::Params),0,23239,0,0.761905,1,"[128, 1, 1]"
0,0,2.049,7,6939565718189.71,25,7,kernel,12.190476,"[16, 4, 1]",44,79413,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,23239,0,0.761905,1,"[32, 16, 1]"
25600,0,6.113,7,6939565718192.526,6,7,kernel,3.047619,"[64, 1, 1]",80,79435,X,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(cutlass_80_simt_sgemm_128x32_8x5_nt_align1::Params),0,23243,0,0.761905,1,"[128, 1, 1]"
16,0,7.999,7,6939565718199.471,0,7,kernel,0.047619,"[1, 1, 1]",48,79447,X,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,23247,0,0.011905,1,"[32, 4, 1]"
0,0,2.209,7,6939565718834.797,5,7,kernel,2.380952,"[50, 1, 1]",22,79510,X,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)",0,23289,0,0.595238,1,"[128, 1, 1]"
16,0,3.519,7,6939565718837.838,10,7,kernel,4.761905,"[25, 1, 1]",32,79524,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,23290,0,0.297619,1,"[32, 16, 1]"
0,0,2.015,7,6939565718842.094,0,7,kernel,0.095238,"[2, 1, 1]",16,79537,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,23298,0,0.02381,1,"[128, 1, 1]"
53504,0,36.607,7,6939565718844.91,0,7,kernel,0.380952,"[1, 8, 1]",236,79551,X,"fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80(PyTorchMemEffAttention::AttentionBackwardKernel<cutlass::arch::Sm80, float, true, true, false, 64, 64, 64, false>::Params)",0,23283,0,0.095238,1,"[128, 1, 1]"
0,0,1.568,7,6939565720225.739,10,7,kernel,4.761905,"[100, 1, 1]",16,79609,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,23348,0,1.190476,1,"[128, 1, 1]"
0,0,1.184,7,6939565720231.371,10,7,kernel,4.761905,"[100, 1, 1]",16,79634,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,23358,0,1.190476,1,"[128, 1, 1]"
0,0,1.632,7,6939565720236.171,10,7,kernel,4.761905,"[100, 1, 1]",22,79648,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,23362,0,1.190476,1,"[128, 1, 1]"
0,0,2.304,7,6939565720238.507,20,7,kernel,9.523809,"[200, 1, 1]",16,79683,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,23383,0,2.380952,1,"[128, 1, 1]"
16384,0,9.888,7,6939565721205.738,25,7,kernel,12.190476,"[4, 2, 16]",57,79709,X,ampere_sgemm_128x32_nn,0,23394,0,1.52381,1,"[256, 1, 1]"
0,0,2.689,7,6939565721216.361,25,7,kernel,12.190476,"[16, 4, 1]",44,79711,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,23394,0,0.761905,1,"[32, 16, 1]"
16384,0,8.192,7,6939565721220.074,25,7,kernel,12.190476,"[16, 8, 1]",57,79728,X,ampere_sgemm_32x128_nt,0,23398,0,1.52381,1,"[256, 1, 1]"
16,0,8.033,7,6939565721229.001,0,7,kernel,0.095238,"[2, 1, 1]",48,79741,X,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,23402,0,0.02381,1,"[32, 4, 1]"
25600,0,7.2,7,6939565721237.769,6,7,kernel,3.047619,"[8, 1, 8]",80,79779,X,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nn_align1>(cutlass_80_simt_sgemm_128x32_8x5_nn_align1::Params),0,23422,0,0.761905,1,"[128, 1, 1]"
0,0,1.983,7,6939565721245.77,25,7,kernel,12.190476,"[16, 4, 1]",44,79780,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,23422,0,0.761905,1,"[32, 16, 1]"
25600,0,5.952,7,6939565721248.522,6,7,kernel,3.047619,"[64, 1, 1]",80,79802,X,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(cutlass_80_simt_sgemm_128x32_8x5_nt_align1::Params),0,23426,0,0.761905,1,"[128, 1, 1]"
16,0,5.984,7,6939565721255.305,0,7,kernel,0.047619,"[1, 1, 1]",48,79814,X,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,23430,0,0.011905,1,"[32, 4, 1]"
0,0,1.857,7,6939565721262.121,5,7,kernel,2.380952,"[50, 1, 1]",22,79829,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,23441,0,0.595238,1,"[128, 1, 1]"
0,0,2.4,7,6939565721572.265,0,7,kernel,0.190476,"[2, 2, 1]",30,79846,X,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,23444,0,0.047619,1,"[128, 1, 1]"
0,0,10.688,7,6939565721575.433,100,7,kernel,97.523811,"[1024, 2, 1]",30,79865,X,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 2, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,23451,0,24.380953,1,"[128, 1, 1]"
16,0,3.105,7,6939565721869.704,5,7,kernel,2.380952,"[50, 1, 1]",40,79902,X,"void at::native::(anonymous namespace)::layer_norm_grad_input_kernel_vectorized<float, float>(float const*, float const*, float const*, float const*, float const*, float*, int)",0,23458,0,0.595238,1,"[128, 1, 1]"
0,0,4.704,7,6939565721873.512,0,7,kernel,0.190476,"[2, 1, 1]",38,79904,X,"void at::native::(anonymous namespace)::GammaBetaBackwardSimpleCUDAKernel<float, float>(long, long, float const*, float const*, float const*, float const*, float*, float*)",0,23458,0,0.02381,1,"[256, 1, 1]"
0,0,2.08,7,6939565722325.064,5,7,kernel,2.380952,"[50, 1, 1]",22,79933,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::masked_scale_kernel<bool, float, float>(at::Tensor&, at::Tensor const&, at::Tensor const&, float)::{lambda(float, bool)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::masked_scale_kernel<bool, float, float>(at::Tensor&, at::Tensor const&, at::Tensor const&, float)::{lambda(float, bool)#1}, at::detail::Array<char*, 3>)",0,23474,0,0.595238,1,"[128, 1, 1]"
25600,0,7.552,7,6939565722327.944,6,7,kernel,3.047619,"[8, 1, 8]",80,79963,X,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nn_align1>(cutlass_80_simt_sgemm_128x32_8x5_nn_align1::Params),0,23486,0,0.761905,1,"[128, 1, 1]"
0,0,2.016,7,6939565722336.328,25,7,kernel,12.190476,"[16, 4, 1]",44,79964,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,23486,0,0.761905,1,"[32, 16, 1]"
25600,0,6.048,7,6939565722339.144,6,7,kernel,3.047619,"[64, 1, 1]",80,79986,X,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nt_align1>(cutlass_80_simt_sgemm_128x32_8x5_nt_align1::Params),0,23490,0,0.761905,1,"[128, 1, 1]"
16,0,10.08,7,6939565722548.903,0,7,kernel,0.047619,"[1, 1, 1]",48,79998,X,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,23494,0,0.011905,1,"[32, 4, 1]"
0,0,2.24,7,6939565722848.231,5,7,kernel,2.380952,"[50, 1, 1]",22,80061,X,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)",0,23536,0,0.595238,1,"[128, 1, 1]"
16,0,3.552,7,6939565722851.207,10,7,kernel,4.761905,"[25, 1, 1]",32,80075,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,23537,0,0.297619,1,"[32, 16, 1]"
0,0,2.304,7,6939565723068.327,0,7,kernel,0.095238,"[2, 1, 1]",16,80088,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,23545,0,0.02381,1,"[128, 1, 1]"
53504,0,37.472,7,6939565723071.463,0,7,kernel,0.380952,"[1, 8, 1]",236,80102,X,"fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80(PyTorchMemEffAttention::AttentionBackwardKernel<cutlass::arch::Sm80, float, true, true, false, 64, 64, 64, false>::Params)",0,23530,0,0.095238,1,"[128, 1, 1]"
0,0,1.6,7,6939565723461.35,15,7,kernel,7.142857,"[150, 1, 1]",16,80160,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,23595,0,1.785714,1,"[128, 1, 1]"
0,0,1.601,7,6939565723702.917,15,7,kernel,7.142857,"[150, 1, 1]",16,80185,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,23605,0,1.785714,1,"[128, 1, 1]"
0,0,2.463,7,6939565723708.422,15,7,kernel,7.142857,"[150, 1, 1]",22,80199,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,23609,0,1.785714,1,"[128, 1, 1]"
0,0,1.217,7,6939565723711.717,15,7,kernel,7.142857,"[150, 1, 1]",16,80219,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,23616,0,1.785714,1,"[128, 1, 1]"
0,0,2.976,7,6939565723916.709,15,7,kernel,7.142857,"[150, 1, 1]",22,80233,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,23620,0,1.785714,1,"[128, 1, 1]"
