pid,warps per SM,ph,name,device,block,dur,shared memory,ts,context,stream,registers per thread,est. achieved occupancy %,correlation,tid,cat,queued,grid,blocks per SM,External id
0,97.523811,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,"[512, 1, 1]",10.752,4368,6928969385810.623,1,7,45,67,4342,7,kernel,0,"[512, 1, 1]",6.095238,1082
0,780.190491,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",33.536,4224,6928969398270.443,1,7,38,100,4533,7,kernel,0,"[1, 16, 512]",97.523811,1098
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",4.224,4224,6928969398304.683,1,7,38,32,4535,7,kernel,0,"[2, 16, 5]",1.904762,1098
0,3.047619,X,sm80_xmma_dgrad_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x16_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,"[128, 1, 1]",43.456,65536,6928969402055.909,1,7,250,0,4541,7,kernel,0,"[4, 2, 8]",0.761905,1098
0,15.238095,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",2.464,4224,6928969402100.197,1,7,40,32,4544,7,kernel,0,"[2, 16, 5]",1.904762,1098
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",4.096,4224,6928969413845.362,1,7,38,32,4653,7,kernel,0,"[2, 16, 5]",1.904762,1098
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",3.744,4224,6928969413859.058,1,7,38,32,4655,7,kernel,0,"[2, 16, 5]",1.904762,1098
0,6.857143,X,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,"[128, 1, 1]",37.6,49152,6928969414470.609,1,7,230,14,4658,7,kernel,0,"[36, 4, 1]",1.714286,1098
0,780.190491,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",34.4,4224,6928969414509.041,1,7,40,100,4661,7,kernel,0,"[1, 16, 512]",97.523811,1098
0,11.666667,X,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",0,"[128, 1, 1]",4.191,0,6928969414789.713,1,7,22,24,4681,7,kernel,0,"[245, 1, 1]",2.916667,1107
0,97.523811,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,"[512, 1, 1]",11.232,4368,6928969414966.736,1,7,45,67,4725,7,kernel,0,"[512, 1, 1]",6.095238,1110
0,780.190491,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",33.088,4224,6928969415147.44,1,7,38,100,4756,7,kernel,0,"[1, 16, 512]",97.523811,1126
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",4.352,4224,6928969415181.328,1,7,38,32,4758,7,kernel,0,"[2, 16, 5]",1.904762,1126
0,3.047619,X,sm80_xmma_dgrad_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x16_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,"[128, 1, 1]",44.287,65536,6928969415195.12,1,7,250,0,4764,7,kernel,0,"[4, 2, 8]",0.761905,1126
0,15.238095,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",2.56,4224,6928969415240.144,1,7,40,32,4767,7,kernel,0,"[2, 16, 5]",1.904762,1126
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",3.84,4224,6928969415254.032,1,7,38,32,4787,7,kernel,0,"[2, 16, 5]",1.904762,1126
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",3.232,4224,6928969415262.576,1,7,38,32,4789,7,kernel,0,"[2, 16, 5]",1.904762,1126
0,6.857143,X,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,"[128, 1, 1]",37.343,49152,6928969415276.304,1,7,230,14,4792,7,kernel,0,"[36, 4, 1]",1.714286,1126
0,780.190491,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",34.111,4224,6928969415314.384,1,7,40,100,4795,7,kernel,0,"[1, 16, 512]",97.523811,1126
0,11.666667,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,"[128, 1, 1]",4.288,0,6928969415353.776,1,7,22,24,4804,7,kernel,0,"[245, 1, 1]",2.916667,1129
0,11.666667,X,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",0,"[128, 1, 1]",3.456,0,6928969415438.0,1,7,22,24,4824,7,kernel,0,"[245, 1, 1]",2.916667,1136
0,97.523811,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,"[512, 1, 1]",11.168,4368,6928969415572.143,1,7,45,67,4872,7,kernel,0,"[512, 1, 1]",6.095238,1141
0,390.095245,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",11.936,4224,6928969417052.877,1,7,38,100,5076,7,kernel,0,"[1, 8, 512]",48.761906,1157
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",2.144,4224,6928969417065.741,1,7,38,32,5078,7,kernel,0,"[2, 16, 5]",1.904762,1157
0,3.047619,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_64x64_32x5_nhwc_align4::Params),0,"[128, 1, 1]",12.448,81920,6928969417081.997,1,7,128,0,5082,7,kernel,0,"[16, 4, 1]",0.761905,1157
0,26.666666,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",2.56,4224,6928969417095.277,1,7,40,56,5086,7,kernel,0,"[7, 8, 5]",3.333333,1157
0,26.666666,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",4.287,4224,6928969418569.515,1,7,38,56,5207,7,kernel,0,"[7, 8, 5]",3.333333,1157
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",2.176,4224,6928969418580.811,1,7,38,32,5209,7,kernel,0,"[2, 16, 5]",1.904762,1157
0,1.52381,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688wgrad_optimized_tf32_64x128_32x3_nhwc_align4>(cutlass_tensorop_s1688wgrad_optimized_tf32_64x128_32x3_nhwc_align4::Params),0,"[128, 1, 1]",12.064,73728,6928969418611.466,1,7,166,0,5214,7,kernel,0,"[16, 1, 2]",0.380952,1157
0,97.523811,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,"[512, 1, 1]",10.88,4368,6928969418876.042,1,7,45,67,5266,7,kernel,0,"[512, 1, 1]",6.095238,1166
0,780.190491,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",33.12,4224,6928969419031.242,1,7,38,100,5297,7,kernel,0,"[1, 16, 512]",97.523811,1182
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",4.351,4224,6928969419065.738,1,7,38,32,5299,7,kernel,0,"[2, 16, 5]",1.904762,1182
0,3.047619,X,sm80_xmma_dgrad_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x16_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,"[128, 1, 1]",43.935,65536,6928969419073.642,1,7,250,0,5305,7,kernel,0,"[4, 2, 8]",0.761905,1182
0,15.238095,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",2.687,4224,6928969419118.314,1,7,40,32,5308,7,kernel,0,"[2, 16, 5]",1.904762,1182
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",3.872,4224,6928969419127.914,1,7,38,32,5328,7,kernel,0,"[2, 16, 5]",1.904762,1182
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",3.84,4224,6928969419135.945,1,7,38,32,5330,7,kernel,0,"[2, 16, 5]",1.904762,1182
0,6.857143,X,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,"[128, 1, 1]",38.08,49152,6928969419149.738,1,7,230,14,5333,7,kernel,0,"[36, 4, 1]",1.714286,1182
0,780.190491,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",34.432,4224,6928969419188.585,1,7,40,100,5336,7,kernel,0,"[1, 16, 512]",97.523811,1182
0,11.666667,X,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",0,"[128, 1, 1]",4.32,0,6928969419255.977,1,7,22,24,5356,7,kernel,0,"[245, 1, 1]",2.916667,1191
0,97.523811,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,"[512, 1, 1]",11.296,4368,6928969419383.241,1,7,45,67,5400,7,kernel,0,"[512, 1, 1]",6.095238,1194
0,390.095245,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",17.728,4224,6928969421200.71,1,7,38,100,5604,7,kernel,0,"[1, 8, 512]",48.761906,1210
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",4.0,4224,6928969421219.206,1,7,38,32,5606,7,kernel,0,"[2, 16, 5]",1.904762,1210
0,3.047619,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_64x64_32x5_nhwc_align4::Params),0,"[128, 1, 1]",29.184,81920,6928969421230.79,1,7,128,0,5610,7,kernel,0,"[16, 4, 1]",0.761905,1210
0,26.666666,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",2.784,4224,6928969421260.806,1,7,40,56,5614,7,kernel,0,"[7, 8, 5]",3.333333,1210
0,26.666666,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",5.12,4224,6928969423106.051,1,7,38,56,5739,7,kernel,0,"[7, 8, 5]",3.333333,1210
0,15.238095,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",3.872,4224,6928969423119.619,1,7,38,32,5741,7,kernel,0,"[2, 16, 5]",1.904762,1210
0,3.428571,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688wgrad_optimized_tf32_256x64_16x4_nhwc_align4>(cutlass_tensorop_s1688wgrad_optimized_tf32_256x64_16x4_nhwc_align4::Params),0,"[128, 1, 1]",23.456,81920,6928969423140.163,1,7,234,0,5745,7,kernel,0,"[8, 9, 1]",0.857143,1210
0,390.095245,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",14.464,4224,6928969423164.355,1,7,40,100,5749,7,kernel,0,"[1, 8, 512]",48.761906,1210
0,23.333334,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,"[128, 1, 1]",6.912,0,6928969423297.731,1,7,22,49,5758,7,kernel,0,"[490, 1, 1]",5.833333,1213
0,23.333334,X,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",0,"[128, 1, 1]",4.992,0,6928969423433.155,1,7,22,49,5778,7,kernel,0,"[490, 1, 1]",5.833333,1220
0,48.761906,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,"[512, 1, 1]",8.704,8464,6928969423615.138,1,7,45,67,5826,7,kernel,0,"[256, 1, 1]",3.047619,1225
0,195.047623,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",9.952,4224,6928969425689.439,1,7,38,100,6031,7,kernel,0,"[1, 8, 256]",24.380953,1241
0,26.666666,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",3.776,4224,6928969425704.703,1,7,38,56,6033,7,kernel,0,"[7, 8, 5]",3.333333,1241
0,3.047619,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_64x64_32x5_nhwc_align4::Params),0,"[128, 1, 1]",32.576,81920,6928969425720.351,1,7,128,0,6037,7,kernel,0,"[16, 4, 1]",0.761905,1241
0,26.666666,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",2.688,4224,6928969425753.727,1,7,40,56,6041,7,kernel,0,"[7, 8, 5]",3.333333,1241
0,26.666666,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",4.736,4224,6928969427355.357,1,7,38,56,6165,7,kernel,0,"[7, 8, 5]",3.333333,1241
0,26.666666,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",5.057,4224,6928969427369.18,1,7,38,56,6167,7,kernel,0,"[7, 8, 5]",3.333333,1241
0,3.809524,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688wgrad_optimized_tf32_64x128_32x3_nhwc_align4>(cutlass_tensorop_s1688wgrad_optimized_tf32_64x128_32x3_nhwc_align4::Params),0,"[128, 1, 1]",37.056,73728,6928969427385.692,1,7,166,0,6171,7,kernel,0,"[16, 5, 1]",0.952381,1241
0,195.047623,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,"[256, 1, 1]",6.688,4224,6928969427423.484,1,7,40,100,6175,7,kernel,0,"[1, 8, 256]",24.380953,1241
0,23.333334,X,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::(anonymous namespace)::threshold_kernel_impl<float>(at::TensorIteratorBase&, float, float)::{lambda(float, float)#1}>, at::detail::Array<char*, 3>)",0,"[128, 1, 1]",6.88,0,6928969427620.06,1,7,22,49,6195,7,kernel,0,"[490, 1, 1]",5.833333,1250
0,48.761906,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,"[512, 1, 1]",8.832,8464,6928969427780.06,1,7,45,67,6239,7,kernel,0,"[256, 1, 1]",3.047619,1253
0,195.047623,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",9.919,4224,6928969427952.828,1,7,38,100,6270,7,kernel,0,"[1, 8, 256]",24.380953,1269
0,26.666666,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,"[256, 1, 1]",3.807,4224,6928969427965.564,1,7,38,56,6272,7,kernel,0,"[7, 8, 5]",3.333333,1269
