shared memory,pid,dur,stream,ts,est. achieved occupancy %,tid,cat,warps per SM,grid,registers per thread,correlation,ph,name,device,External id,queued,blocks per SM,context,block
0,0,2.4,7,6939565296514.299,20,7,kernel,9.523809,"[100, 1, 1]",47,50120,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14434,0,1.190476,1,"[256, 1, 1]"
0,0,1.472,7,6939565296576.155,5,7,kernel,2.380952,"[50, 1, 1]",22,50130,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14439,0,0.595238,1,"[128, 1, 1]"
24,0,3.776,7,6939565296764.89,5,7,kernel,2.380952,"[50, 1, 1]",43,50159,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14441,0,0.595238,1,"[32, 4, 1]"
26624,0,19.68,7,6939565296964.538,13,7,kernel,6.095238,"[32, 2, 1]",82,50179,X,ampere_sgemm_64x32_sliced1x4_tn,0,14453,0,0.761905,1,"[256, 1, 1]"
0,0,1.599,7,6939565297065.082,20,7,kernel,9.523809,"[200, 1, 1]",18,50190,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,14456,0,2.380952,1,"[128, 1, 1]"
0,0,3.04,7,6939565297199.097,79,7,kernel,38.095238,"[400, 1, 1]",47,50223,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14458,0,4.761905,1,"[256, 1, 1]"
26624,0,17.312,7,6939565297331.161,16,7,kernel,7.619048,"[8, 2, 5]",82,50242,X,ampere_sgemm_64x32_sliced1x4_tn,0,14469,0,0.952381,1,"[256, 1, 1]"
0,0,2.176,7,6939565297349.273,25,7,kernel,12.190476,"[16, 4, 1]",44,50244,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14469,0,0.761905,1,"[32, 16, 1]"
0,0,2.336,7,6939565297462.265,20,7,kernel,9.523809,"[100, 1, 1]",47,50275,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14472,0,1.190476,1,"[256, 1, 1]"
0,0,1.792,7,6939565297512.633,5,7,kernel,2.380952,"[50, 1, 1]",22,50285,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14477,0,0.595238,1,"[128, 1, 1]"
24,0,3.552,7,6939565297674.489,5,7,kernel,2.380952,"[50, 1, 1]",43,50314,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14479,0,0.595238,1,"[32, 4, 1]"
26624,0,15.136,7,6939565297934.072,29,7,kernel,13.714286,"[24, 2, 3]",82,50334,X,ampere_sgemm_64x32_sliced1x4_tn,0,14491,0,1.714286,1,"[256, 1, 1]"
0,0,2.944,7,6939565297949.944,67,7,kernel,36.57143,"[48, 4, 1]",44,50336,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14491,0,2.285714,1,"[32, 16, 1]"
0,0,2.336,7,6939565298125.528,30,7,kernel,14.285714,"[300, 1, 1]",16,50350,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,14505,0,3.571429,1,"[128, 1, 1]"
36352,0,14.529,7,6939565298442.327,1,7,kernel,0.380952,"[1, 8, 1]",168,50403,X,"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",0,14532,0,0.095238,1,"[32, 4, 1]"
26624,0,8.064,7,6939565298588.407,13,7,kernel,6.095238,"[8, 2, 4]",82,50427,X,ampere_sgemm_64x32_sliced1x4_tn,0,14546,0,0.761905,1,"[256, 1, 1]"
0,0,2.144,7,6939565298600.919,25,7,kernel,12.190476,"[16, 4, 1]",44,50429,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14546,0,0.761905,1,"[32, 16, 1]"
0,0,2.336,7,6939565298770.807,20,7,kernel,9.523809,"[100, 1, 1]",47,50460,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14549,0,1.190476,1,"[256, 1, 1]"
0,0,1.536,7,6939565298824.631,5,7,kernel,2.380952,"[50, 1, 1]",22,50470,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14554,0,0.595238,1,"[128, 1, 1]"
24,0,3.648,7,6939565298947.191,5,7,kernel,2.380952,"[50, 1, 1]",43,50499,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14556,0,0.595238,1,"[32, 4, 1]"
26624,0,19.68,7,6939565299113.046,13,7,kernel,6.095238,"[32, 2, 1]",82,50519,X,ampere_sgemm_64x32_sliced1x4_tn,0,14568,0,0.761905,1,"[256, 1, 1]"
0,0,1.632,7,6939565299177.526,20,7,kernel,9.523809,"[200, 1, 1]",18,50530,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,14571,0,2.380952,1,"[128, 1, 1]"
0,0,3.008,7,6939565299292.726,79,7,kernel,38.095238,"[400, 1, 1]",47,50563,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14573,0,4.761905,1,"[256, 1, 1]"
26624,0,17.152,7,6939565299409.366,16,7,kernel,7.619048,"[8, 2, 5]",82,50582,X,ampere_sgemm_64x32_sliced1x4_tn,0,14584,0,0.952381,1,"[256, 1, 1]"
0,0,2.144,7,6939565299427.254,25,7,kernel,12.190476,"[16, 4, 1]",44,50584,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14584,0,0.761905,1,"[32, 16, 1]"
0,0,2.368,7,6939565299529.43,20,7,kernel,9.523809,"[100, 1, 1]",47,50615,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14587,0,1.190476,1,"[256, 1, 1]"
0,0,1.697,7,6939565299575.733,5,7,kernel,2.380952,"[50, 1, 1]",22,50625,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14592,0,0.595238,1,"[128, 1, 1]"
24,0,3.551,7,6939565299690.71,5,7,kernel,2.380952,"[50, 1, 1]",43,50654,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14594,0,0.595238,1,"[32, 4, 1]"
26624,0,15.104,7,6939565299929.877,29,7,kernel,13.714286,"[24, 2, 3]",82,50674,X,ampere_sgemm_64x32_sliced1x4_tn,0,14606,0,1.714286,1,"[256, 1, 1]"
0,0,2.976,7,6939565299945.749,67,7,kernel,36.57143,"[48, 4, 1]",44,50676,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14606,0,2.285714,1,"[32, 16, 1]"
0,0,2.272,7,6939565300105.269,30,7,kernel,14.285714,"[300, 1, 1]",16,50690,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,14620,0,3.571429,1,"[128, 1, 1]"
36352,0,14.431,7,6939565300425.813,1,7,kernel,0.380952,"[1, 8, 1]",168,50743,X,"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",0,14647,0,0.095238,1,"[32, 4, 1]"
26624,0,7.84,7,6939565300563.348,13,7,kernel,6.095238,"[8, 2, 4]",82,50767,X,ampere_sgemm_64x32_sliced1x4_tn,0,14661,0,0.761905,1,"[256, 1, 1]"
0,0,2.144,7,6939565300575.924,25,7,kernel,12.190476,"[16, 4, 1]",44,50769,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14661,0,0.761905,1,"[32, 16, 1]"
0,0,2.336,7,6939565300724.724,20,7,kernel,9.523809,"[100, 1, 1]",47,50800,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14664,0,1.190476,1,"[256, 1, 1]"
0,0,1.536,7,6939565300775.348,5,7,kernel,2.380952,"[50, 1, 1]",22,50810,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14669,0,0.595238,1,"[128, 1, 1]"
24,0,3.616,7,6939565300895.827,5,7,kernel,2.380952,"[50, 1, 1]",43,50839,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14671,0,0.595238,1,"[32, 4, 1]"
26624,0,19.52,7,6939565301043.571,13,7,kernel,6.095238,"[32, 2, 1]",82,50859,X,ampere_sgemm_64x32_sliced1x4_tn,0,14683,0,0.761905,1,"[256, 1, 1]"
0,0,1.632,7,6939565301106.419,20,7,kernel,9.523809,"[200, 1, 1]",18,50870,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,14686,0,2.380952,1,"[128, 1, 1]"
0,0,3.008,7,6939565301220.467,79,7,kernel,38.095238,"[400, 1, 1]",47,50903,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14688,0,4.761905,1,"[256, 1, 1]"
26624,0,17.216,7,6939565301336.051,16,7,kernel,7.619048,"[8, 2, 5]",82,50922,X,ampere_sgemm_64x32_sliced1x4_tn,0,14699,0,0.952381,1,"[256, 1, 1]"
0,0,2.176,7,6939565301353.971,25,7,kernel,12.190476,"[16, 4, 1]",44,50924,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14699,0,0.761905,1,"[32, 16, 1]"
0,0,2.368,7,6939565301460.787,20,7,kernel,9.523809,"[100, 1, 1]",47,50955,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14702,0,1.190476,1,"[256, 1, 1]"
0,0,1.632,7,6939565301502.995,5,7,kernel,2.380952,"[50, 1, 1]",22,50965,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14707,0,0.595238,1,"[128, 1, 1]"
24,0,3.519,7,6939565301627.859,5,7,kernel,2.380952,"[50, 1, 1]",43,50994,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14709,0,0.595238,1,"[32, 4, 1]"
26624,0,15.392,7,6939565301884.306,29,7,kernel,13.714286,"[24, 2, 3]",82,51014,X,ampere_sgemm_64x32_sliced1x4_tn,0,14721,0,1.714286,1,"[256, 1, 1]"
0,0,2.976,7,6939565301900.466,67,7,kernel,36.57143,"[48, 4, 1]",44,51016,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14721,0,2.285714,1,"[32, 16, 1]"
0,0,2.336,7,6939565302060.818,30,7,kernel,14.285714,"[300, 1, 1]",16,51030,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,14735,0,3.571429,1,"[128, 1, 1]"
36352,0,14.528,7,6939565302380.593,1,7,kernel,0.380952,"[1, 8, 1]",168,51083,X,"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",0,14762,0,0.095238,1,"[32, 4, 1]"
26624,0,7.936,7,6939565302519.345,13,7,kernel,6.095238,"[8, 2, 4]",82,51107,X,ampere_sgemm_64x32_sliced1x4_tn,0,14776,0,0.761905,1,"[256, 1, 1]"
0,0,2.144,7,6939565302531.473,25,7,kernel,12.190476,"[16, 4, 1]",44,51109,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14776,0,0.761905,1,"[32, 16, 1]"
0,0,2.368,7,6939565302681.617,20,7,kernel,9.523809,"[100, 1, 1]",47,51140,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14779,0,1.190476,1,"[256, 1, 1]"
0,0,1.568,7,6939565302734.193,5,7,kernel,2.380952,"[50, 1, 1]",22,51150,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14784,0,0.595238,1,"[128, 1, 1]"
24,0,3.648,7,6939565302850.801,5,7,kernel,2.380952,"[50, 1, 1]",43,51179,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14786,0,0.595238,1,"[32, 4, 1]"
26624,0,19.776,7,6939565302994.16,13,7,kernel,6.095238,"[32, 2, 1]",82,51199,X,ampere_sgemm_64x32_sliced1x4_tn,0,14798,0,0.761905,1,"[256, 1, 1]"
0,0,1.632,7,6939565303056.528,20,7,kernel,9.523809,"[200, 1, 1]",18,51210,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,14801,0,2.380952,1,"[128, 1, 1]"
0,0,3.008,7,6939565303169.072,79,7,kernel,38.095238,"[400, 1, 1]",47,51243,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14803,0,4.761905,1,"[256, 1, 1]"
26624,0,17.28,7,6939565303287.024,16,7,kernel,7.619048,"[8, 2, 5]",82,51262,X,ampere_sgemm_64x32_sliced1x4_tn,0,14814,0,0.952381,1,"[256, 1, 1]"
0,0,2.144,7,6939565303305.136,25,7,kernel,12.190476,"[16, 4, 1]",44,51264,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14814,0,0.761905,1,"[32, 16, 1]"
0,0,2.336,7,6939565303414.448,20,7,kernel,9.523809,"[100, 1, 1]",47,51295,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14817,0,1.190476,1,"[256, 1, 1]"
0,0,1.663,7,6939565303457.936,5,7,kernel,2.380952,"[50, 1, 1]",22,51305,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14822,0,0.595238,1,"[128, 1, 1]"
24,0,3.52,7,6939565303574.959,5,7,kernel,2.380952,"[50, 1, 1]",43,51334,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14824,0,0.595238,1,"[32, 4, 1]"
26624,0,14.816,7,6939565303806.063,29,7,kernel,13.714286,"[24, 2, 3]",82,51354,X,ampere_sgemm_64x32_sliced1x4_tn,0,14836,0,1.714286,1,"[256, 1, 1]"
