Ev Idx,tid,cat,name,pid,dur,Python parent id,Python module id,Python id,ts,ph
426,4097061,python_function,torch/distributed/distributed_c10d.py(576): default_pg,4097061,0.702,72,,73,6928969208277.231,X
427,4097061,python_function,<built-in function hasattr>,4097061,0.615,60,,74,6928969208281.295,X
428,4097061,python_function,torch/utils/_config_module.py(379): __getattr__,4097061,6.782,60,,75,6928969208302.171,X
429,4097061,python_function,torch/utils/_config_module.py(148): __getattr__,4097061,2.619,75,,76,6928969208305.977,X
430,4097061,python_function,<built-in method items of dict object at 0x7fdeb3b092c0>,4097061,0.448,60,,77,6928969208313.479,X
431,4097061,python_function,torch/autograd/profiler.py(1141): increment_step,4097061,27.26,58,,78,6928969208337.64,X
432,4097061,python_function,<built-in method values of collections.defaultdict object at 0x7fdec2c248b0>,4097061,0.503,78,,79,6928969208346.003,X
433,4097061,python_function,<built-in function max>,4097061,1.418,78,,80,6928969208348.341,X
434,4097061,python_function,<built-in method _kineto_step of PyCapsule object at 0x7fdec2bfd8c0>,4097061,3.626,78,,81,6928969208358.674,X
435,4097061,python_function,torch/autograd/profiler.py(721): __init__,4097061,18.142,58,,82,6928969208371.701,X
436,4097061,python_function,typing.py(306): inner,4097061,5.164,82,,83,6928969208381.274,X
437,4097061,python_function,torch/jit/__init__.py(128): annotate,4097061,0.393,82,,84,6928969208388.408,X
438,4097061,python_function,torch/autograd/profiler.py(732): __enter__,4097061,178.739,58,,85,6928969208400.049,X
439,4097061,python_function,torch/_ops.py(1105): __call__,4097061,170.694,85,,86,6928969208407.337,X
440,4097061,python_function,<built-in method _record_function_enter_new of PyCapsule object at 0x7fdec25333f0>,4097061,164.677,86,,87,6928969208413.096,X
441,4097061,python_function,nn.Module: ResNet_0,4097061,17392.906,57,0,88,6928969208598.902,X
442,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,17387.487,88,,89,6928969208602.658,X
443,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,2.982,89,,90,6928969208607.328,X
444,4097061,python_function,torchvision/models/resnet.py(284): forward,4097061,17372.824,89,,91,6928969208616.629,X
445,4097061,python_function,torchvision/models/resnet.py(266): _forward_impl,4097061,17369.387,91,,92,6928969208618.952,X
446,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,5.293,92,,93,6928969208623.084,X
447,4097061,python_function,nn.Module: Conv2d_0,4097061,3283.718,92,0,94,6928969208657.166,X
448,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,3279.312,94,,95,6928969208659.754,X
449,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,0.389,95,,96,6928969208660.161,X
450,4097061,python_function,torch/nn/modules/conv.py(553): forward,4097061,3274.508,95,,97,6928969208663.441,X
451,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.677,97,,98,6928969208666.088,X
452,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.368,97,,99,6928969208667.842,X
453,4097061,python_function,torch/nn/modules/conv.py(536): _conv_forward,4097061,3266.36,97,,100,6928969208669.024,X
454,4097061,python_function,<built-in method conv2d of type object at 0x7fe02965f1c0>,4097061,3257.511,100,,101,6928969208676.319,X
455,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,4.984,92,,102,6928969211953.283,X
456,4097061,python_function,nn.Module: BatchNorm2d_0,4097061,728.992,92,0,103,6928969211986.871,X
457,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,725.153,103,,104,6928969211989.634,X
458,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,5.565,104,,105,6928969211992.591,X
459,4097061,python_function,torch/nn/modules/batchnorm.py(159): forward,4097061,708.966,104,,106,6928969212004.427,X
460,4097061,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,4097061,9.693,106,,107,6928969212007.435,X
461,4097061,python_function,<built-in method dim of Tensor object at 0x7fdeb3afe340>,4097061,1.454,107,,108,6928969212014.941,X
462,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.97,106,,109,6928969212020.491,X
463,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.757,106,,110,6928969212023.882,X
464,4097061,python_function,<built-in method add_ of Tensor object at 0x7fe043c1bbf0>,4097061,137.62,106,,111,6928969212027.334,X
465,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.095,106,,112,6928969212170.294,X
466,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.059,106,,113,6928969212173.267,X
467,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.399,106,,114,6928969212175.791,X
468,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.335,106,,115,6928969212177.576,X
469,4097061,python_function,torch/nn/functional.py(2781): batch_norm,4097061,531.949,106,,116,6928969212179.86,X
470,4097061,python_function,<built-in function _has_torch_function_variadic>,4097061,1.019,116,,117,6928969212183.533,X
471,4097061,python_function,<built-in method size of Tensor object at 0x7fdeb3afe340>,4097061,3.833,116,,118,6928969212187.829,X
472,4097061,python_function,torch/nn/functional.py(2762): _verify_batch_size,4097061,16.009,116,,119,6928969212192.554,X
473,4097061,python_function,<built-in function len>,4097061,0.599,119,,120,6928969212202.552,X
474,4097061,python_function,torch/backends/__init__.py(38): __get__,4097061,8.209,116,,121,6928969212216.41,X
475,4097061,python_function,<built-in function _get_cudnn_enabled>,4097061,1.036,121,,122,6928969212223.417,X
476,4097061,python_function,<built-in method batch_norm of type object at 0x7fe02965f1c0>,4097061,483.549,116,,123,6928969212227.512,X
477,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,3.527,92,,124,6928969212726.435,X
478,4097061,python_function,nn.Module: ReLU_0,4097061,147.104,92,0,125,6928969212743.324,X
479,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,144.225,125,,126,6928969212745.709,X
480,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,3.776,126,,127,6928969212748.288,X
481,4097061,python_function,torch/nn/modules/activation.py(132): forward,4097061,132.456,126,,128,6928969212757.117,X
482,4097061,python_function,torch/nn/functional.py(1693): relu,4097061,113.797,128,,129,6928969212775.225,X
483,4097061,python_function,<built-in function _has_torch_function_unary>,4097061,1.175,129,,130,6928969212778.727,X
484,4097061,python_function,<built-in method relu_ of type object at 0x7fe02965f1c0>,4097061,102.992,129,,131,6928969212785.646,X
485,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.454,92,,132,6928969212893.249,X
486,4097061,python_function,nn.Module: MaxPool2d_0,4097061,348.685,92,0,133,6928969212904.776,X
487,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,346.644,133,,134,6928969212906.082,X
488,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,1.404,134,,135,6928969212906.644,X
489,4097061,python_function,torch/nn/modules/pooling.py(212): forward,4097061,341.253,134,,136,6928969212911.099,X
490,4097061,python_function,torch/_jit_internal.py(614): fn,4097061,333.752,136,,137,6928969212917.296,X
491,4097061,python_function,torch/nn/functional.py(807): _max_pool2d,4097061,326.971,137,,138,6928969212921.335,X
492,4097061,python_function,<built-in function _has_torch_function_unary>,4097061,0.22,138,,139,6928969212922.217,X
493,4097061,python_function,<built-in method max_pool2d of type object at 0x7fe02965f1c0>,4097061,281.948,138,,140,6928969212965.524,X
494,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,3.191,92,,141,6928969213262.097,X
495,4097061,python_function,nn.Module: Sequential_0,4097061,2444.703,92,0,142,6928969213276.599,X
496,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,2442.144,142,,143,6928969213278.374,X
497,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,2.676,143,,144,6928969213279.529,X
498,4097061,python_function,torch/nn/modules/container.py(248): forward,4097061,2433.299,143,,145,6928969213286.827,X
499,4097061,python_function,torch/nn/modules/container.py(240): __iter__,4097061,6.87,145,,146,6928969213288.872,X
500,4097061,python_function,<built-in method values of collections.defaultdict object at 0x7fdec2c248b0>,4097061,0.52,146,,147,6928969213291.525,X
501,4097061,python_function,<built-in function iter>,4097061,0.909,146,,148,6928969213294.568,X
502,4097061,python_function,nn.Module: BasicBlock_0,4097061,1448.755,145,0,149,6928969213302.348,X
503,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,1445.65,149,,150,6928969213304.744,X
504,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,0.288,150,,151,6928969213305.033,X
505,4097061,python_function,torchvision/models/resnet.py(89): forward,4097061,1441.912,150,,152,6928969213307.953,X
506,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.827,152,,153,6928969213310.495,X
507,4097061,python_function,nn.Module: Conv2d_1,4097061,263.444,152,1,154,6928969213323.702,X
508,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,260.854,154,,155,6928969213325.397,X
509,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,0.381,155,,156,6928969213325.662,X
510,4097061,python_function,torch/nn/modules/conv.py(553): forward,4097061,257.062,155,,157,6928969213328.627,X
511,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.933,157,,158,6928969213330.496,X
512,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.403,157,,159,6928969213332.438,X
513,4097061,python_function,torch/nn/modules/conv.py(536): _conv_forward,4097061,251.451,157,,160,6928969213333.636,X
514,4097061,python_function,<built-in method conv2d of type object at 0x7fe02965f1c0>,4097061,247.048,160,,161,6928969213337.65,X
515,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,2.145,152,,162,6928969213591.542,X
516,4097061,python_function,nn.Module: BatchNorm2d_1,4097061,271.144,152,1,163,6928969213606.609,X
517,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,268.82,163,,164,6928969213608.087,X
518,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,1.397,164,,165,6928969213608.812,X
519,4097061,python_function,torch/nn/modules/batchnorm.py(159): forward,4097061,263.536,164,,166,6928969213613.037,X
520,4097061,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,4097061,2.225,166,,167,6928969213614.988,X
521,4097061,python_function,<built-in method dim of Tensor object at 0x7fdeb3afe340>,4097061,0.682,167,,168,6928969213616.0,X
522,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.871,166,,169,6928969213619.764,X
523,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.684,166,,170,6928969213622.73,X
524,4097061,python_function,<built-in method add_ of Tensor object at 0x7fe043c1bbf0>,4097061,60.786,166,,171,6928969213624.25,X
525,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.212,166,,172,6928969213688.356,X
526,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.03,166,,173,6928969213690.837,X
527,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.348,166,,174,6928969213693.045,X
528,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.329,166,,175,6928969213694.388,X
529,4097061,python_function,torch/nn/functional.py(2781): batch_norm,4097061,180.461,166,,176,6928969213695.714,X
530,4097061,python_function,<built-in function _has_torch_function_variadic>,4097061,0.912,176,,177,6928969213696.494,X
531,4097061,python_function,<built-in method size of Tensor object at 0x7fdeb3afe340>,4097061,2.429,176,,178,6928969213698.194,X
532,4097061,python_function,torch/nn/functional.py(2762): _verify_batch_size,4097061,6.23,176,,179,6928969213701.449,X
533,4097061,python_function,<built-in function len>,4097061,0.429,179,,180,6928969213703.157,X
534,4097061,python_function,torch/backends/__init__.py(38): __get__,4097061,2.079,176,,181,6928969213713.031,X
535,4097061,python_function,<built-in function _get_cudnn_enabled>,4097061,0.574,181,,182,6928969213714.415,X
536,4097061,python_function,<built-in method batch_norm of type object at 0x7fe02965f1c0>,4097061,160.238,176,,183,6928969213715.7,X
537,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.898,152,,184,6928969213882.287,X
538,4097061,python_function,nn.Module: ReLU_1,4097061,69.538,152,1,185,6928969213889.545,X
539,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,67.829,185,,186,6928969213890.738,X
540,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,1.741,186,,187,6928969213891.589,X
541,4097061,python_function,torch/nn/modules/activation.py(132): forward,4097061,62.042,186,,188,6928969213896.264,X
542,4097061,python_function,torch/nn/functional.py(1693): relu,4097061,59.59,188,,189,6928969213898.341,X
543,4097061,python_function,<built-in function _has_torch_function_unary>,4097061,1.025,189,,190,6928969213899.097,X
544,4097061,python_function,<built-in method relu_ of type object at 0x7fe02965f1c0>,4097061,56.801,189,,191,6928969213900.846,X
545,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.702,152,,192,6928969213962.253,X
546,4097061,python_function,nn.Module: Conv2d_2,4097061,365.641,152,2,193,6928969213971.808,X
547,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,363.546,193,,194,6928969213972.96,X
548,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,0.827,194,,195,6928969213973.403,X
549,4097061,python_function,torch/nn/modules/conv.py(553): forward,4097061,359.515,194,,196,6928969213976.373,X
550,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.713,196,,197,6928969213977.81,X
551,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.386,196,,198,6928969213979.403,X
552,4097061,python_function,torch/nn/modules/conv.py(536): _conv_forward,4097061,354.031,196,,199,6928969213980.356,X
553,4097061,python_function,<built-in method conv2d of type object at 0x7fe02965f1c0>,4097061,350.639,199,,200,6928969213982.897,X
554,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,3.316,152,,201,6928969214346.756,X
555,4097061,python_function,nn.Module: BatchNorm2d_2,4097061,276.838,152,2,202,6928969214365.172,X
556,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,274.355,202,,203,6928969214366.967,X
557,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,3.247,203,,204,6928969214368.575,X
558,4097061,python_function,torch/nn/modules/batchnorm.py(159): forward,4097061,266.211,203,,205,6928969214374.627,X
559,4097061,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,4097061,2.168,205,,206,6928969214375.815,X
560,4097061,python_function,<built-in method dim of Tensor object at 0x7fdeb3afe340>,4097061,0.723,206,,207,6928969214376.604,X
561,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.5,205,,208,6928969214380.527,X
562,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.738,205,,209,6928969214383.024,X
563,4097061,python_function,<built-in method add_ of Tensor object at 0x7fe043c1bbf0>,4097061,63.367,205,,210,6928969214384.256,X
564,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.19,205,,211,6928969214451.164,X
565,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.796,205,,212,6928969214453.42,X
566,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.525,205,,213,6928969214455.263,X
567,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.37,205,,214,6928969214456.653,X
568,4097061,python_function,torch/nn/functional.py(2781): batch_norm,4097061,182.492,205,,215,6928969214457.951,X
569,4097061,python_function,<built-in function _has_torch_function_variadic>,4097061,0.65,215,,216,6928969214458.541,X
570,4097061,python_function,<built-in method size of Tensor object at 0x7fdeb3afe340>,4097061,1.771,215,,217,6928969214460.4,X
571,4097061,python_function,torch/nn/functional.py(2762): _verify_batch_size,4097061,5.543,215,,218,6928969214462.633,X
572,4097061,python_function,<built-in function len>,4097061,0.413,218,,219,6928969214464.035,X
573,4097061,python_function,torch/backends/__init__.py(38): __get__,4097061,1.394,215,,220,6928969214472.448,X
574,4097061,python_function,<built-in function _get_cudnn_enabled>,4097061,0.576,220,,221,6928969214473.158,X
575,4097061,python_function,<built-in method batch_norm of type object at 0x7fe02965f1c0>,4097061,165.654,215,,222,6928969214474.357,X
576,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.967,152,,223,6928969214692.826,X
577,4097061,python_function,nn.Module: ReLU_1,4097061,51.786,152,1,224,6928969214697.593,X
578,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,49.85,224,,225,6928969214699.001,X
579,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,2.068,225,,226,6928969214699.899,X
580,4097061,python_function,torch/nn/modules/activation.py(132): forward,4097061,44.6,225,,227,6928969214703.976,X
581,4097061,python_function,torch/nn/functional.py(1693): relu,4097061,42.593,227,,228,6928969214705.595,X
582,4097061,python_function,<built-in function _has_torch_function_unary>,4097061,0.55,228,,229,6928969214706.085,X
583,4097061,python_function,<built-in method relu_ of type object at 0x7fe02965f1c0>,4097061,40.616,228,,230,6928969214707.296,X
584,4097061,python_function,nn.Module: BasicBlock_1,4097061,960.295,145,1,231,6928969214757.607,X
585,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,958.871,231,,232,6928969214758.468,X
586,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,0.823,232,,233,6928969214758.932,X
587,4097061,python_function,torchvision/models/resnet.py(89): forward,4097061,955.155,232,,234,6928969214761.861,X
588,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.855,234,,235,6928969214763.581,X
589,4097061,python_function,nn.Module: Conv2d_3,4097061,159.31,234,3,236,6928969214772.172,X
590,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,157.681,236,,237,6928969214773.276,X
591,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,0.436,237,,238,6928969214773.539,X
592,4097061,python_function,torch/nn/modules/conv.py(553): forward,4097061,154.788,237,,239,6928969214775.84,X
593,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.708,239,,240,6928969214777.558,X
594,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.495,239,,241,6928969214779.154,X
595,4097061,python_function,torch/nn/modules/conv.py(536): _conv_forward,4097061,149.609,239,,242,6928969214780.468,X
596,4097061,python_function,<built-in method conv2d of type object at 0x7fe02965f1c0>,4097061,147.04,242,,243,6928969214782.806,X
597,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.879,234,,244,6928969214934.758,X
598,4097061,python_function,nn.Module: BatchNorm2d_3,4097061,218.809,234,3,245,6928969214945.471,X
599,4097061,python_function,torch/nn/modules/module.py(1740): _call_impl,4097061,217.141,245,,246,6928969214946.627,X
600,4097061,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fe028178360>,4097061,1.348,246,,247,6928969214947.114,X
601,4097061,python_function,torch/nn/modules/batchnorm.py(159): forward,4097061,212.767,246,,248,6928969214950.638,X
602,4097061,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,4097061,4.834,248,,249,6928969214951.575,X
603,4097061,python_function,<built-in method dim of Tensor object at 0x7fdeb3afe340>,4097061,0.509,249,,250,6928969214955.384,X
604,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,1.437,248,,251,6928969214958.236,X
605,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.57,248,,252,6928969214960.679,X
606,4097061,python_function,<built-in method add_ of Tensor object at 0x7fe043c1bbf0>,4097061,42.032,248,,253,6928969214961.611,X
607,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.965,248,,254,6928969215006.732,X
608,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.914,248,,255,6928969215008.783,X
609,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.391,248,,256,6928969215010.664,X
610,4097061,python_function,torch/nn/modules/module.py(1918): __getattr__,4097061,0.566,248,,257,6928969215011.924,X
