Ev Idx,tid,cat,name,pid,dur,Python parent id,Python id,ts,ph
5626,122891,python_function,traitlets/config/application.py(1075): launch_instance,122891,55050.69,36,37,6939565486222.179,X
5627,122891,python_function,ipykernel/kernelapp.py(739): start,122891,55048.706,37,38,6939565486224.163,X
5628,122891,python_function,tornado/platform/asyncio.py(205): start,122891,55048.251,38,39,6939565486224.618,X
5629,122891,python_function,asyncio/base_events.py(603): run_forever,122891,55047.796,39,40,6939565486225.073,X
5630,122891,python_function,asyncio/base_events.py(1909): _run_once,122891,55047.0,40,41,6939565486225.869,X
5631,122891,python_function,asyncio/events.py(80): _run,122891,55044.277,41,42,6939565486228.592,X
5632,122891,python_function,ipykernel/kernelbase.py(545): dispatch_queue,122891,55043.122,42,43,6939565486229.747,X
5633,122891,python_function,ipykernel/kernelbase.py(534): process_one,122891,55042.012,43,44,6939565486230.857,X
5634,122891,python_function,ipykernel/kernelbase.py(437): dispatch_shell,122891,55040.746,44,45,6939565486232.123,X
5635,122891,python_function,ipykernel/ipkernel.py(362): execute_request,122891,55039.546,45,46,6939565486233.323,X
5636,122891,python_function,ipykernel/kernelbase.py(778): execute_request,122891,55038.494,46,47,6939565486234.375,X
5637,122891,python_function,ipykernel/ipkernel.py(449): do_execute,122891,55036.741,47,48,6939565486236.128,X
5638,122891,python_function,ipykernel/zmqshell.py(549): run_cell,122891,55035.29,48,49,6939565486237.579,X
5639,122891,python_function,IPython/core/interactiveshell.py(3075): run_cell,122891,55032.03,49,50,6939565486240.839,X
5640,122891,python_function,IPython/core/interactiveshell.py(3130): _run_cell,122891,55030.665,50,51,6939565486242.204,X
5641,122891,python_function,IPython/core/async_helpers.py(128): _pseudo_sync_runner,122891,55025.821,51,52,6939565486247.048,X
5642,122891,python_function,IPython/core/interactiveshell.py(3334): run_cell_async,122891,55024.358,52,53,6939565486248.511,X
5643,122891,python_function,IPython/core/interactiveshell.py(3517): run_ast_nodes,122891,55022.968,53,54,6939565486249.901,X
5644,122891,python_function,IPython/core/interactiveshell.py(3577): run_code,122891,55021.79,54,55,6939565486251.079,X
5645,122891,python_function,/tmp/ipykernel_122891/1902610750.py(26): <module>,122891,55021.095,55,56,6939565486251.774,X
5646,122891,python_function,pytorch_tracing.py(55): py_tracing_backward,122891,55019.512,56,57,6939565486253.357,X
5647,122891,python_function,torch/profiler/profiler.py(744): __enter__,122891,314.395,57,58,6939565486254.339,X
5648,122891,python_function,torch/profiler/profiler.py(754): start,122891,313.611,58,59,6939565486254.651,X
5649,122891,python_function,torch/profiler/profiler.py(793): _transit_action,122891,153.292,59,60,6939565486255.319,X
5650,122891,python_function,torch/profiler/profiler.py(174): start_trace,122891,151.515,60,61,6939565486255.894,X
5651,122891,python_function,torch/autograd/profiler.py(339): _start_trace,122891,42.439,61,62,6939565486256.544,X
5652,122891,python_function,<built-in function perf_counter_ns>,122891,1.338,62,63,6939565486293.311,X
5653,122891,python_function,torch/profiler/profiler.py(304): add_metadata_json,122891,16.345,61,64,6939565486304.303,X
5654,122891,python_function,<built-in method _add_metadata_json of PyCapsule object at 0x7fb81c7850e0>,122891,4.382,64,65,6939565486316.039,X
5655,122891,python_function,torch/profiler/profiler.py(304): add_metadata_json,122891,1.744,61,66,6939565486322.065,X
5656,122891,python_function,<built-in method _add_metadata_json of PyCapsule object at 0x7fb81c7850e0>,122891,1.209,66,67,6939565486322.496,X
5657,122891,python_function,<built-in method kineto_available of PyCapsule object at 0x7fb81c785140>,122891,0.906,61,68,6939565486328.59,X
5658,122891,python_function,torch/profiler/profiler.py(319): _get_distributed_info,122891,30.482,61,69,6939565486331.377,X
5659,122891,python_function,torch/distributed/__init__.py(14): is_available,122891,4.786,69,70,6939565486345.899,X
5660,122891,python_function,<built-in function hasattr>,122891,1.011,70,71,6939565486349.516,X
5661,122891,python_function,torch/distributed/distributed_c10d.py(1121): is_initialized,122891,8.069,69,72,6939565486353.44,X
5662,122891,python_function,torch/distributed/distributed_c10d.py(705): WORLD,122891,4.268,72,73,6939565486357.013,X
5663,122891,python_function,torch/distributed/distributed_c10d.py(576): default_pg,122891,0.68,73,74,6939565486360.372,X
5664,122891,python_function,<built-in function hasattr>,122891,0.929,61,75,6939565486363.914,X
5665,122891,python_function,torch/utils/_config_module.py(379): __getattr__,122891,7.984,61,76,6939565486382.655,X
5666,122891,python_function,torch/utils/_config_module.py(148): __getattr__,122891,3.285,76,77,6939565486386.959,X
5667,122891,python_function,<built-in method items of dict object at 0x7fb800eaf880>,122891,0.367,61,78,6939565486405.618,X
5668,122891,python_function,torch/autograd/profiler.py(721): __init__,122891,13.351,59,79,6939565486414.557,X
5669,122891,python_function,typing.py(306): inner,122891,3.515,79,80,6939565486421.425,X
5670,122891,python_function,torch/jit/__init__.py(128): annotate,122891,0.354,79,81,6939565486426.947,X
5671,122891,python_function,torch/autograd/profiler.py(732): __enter__,122891,137.631,59,82,6939565486430.238,X
5672,122891,python_function,torch/_ops.py(1105): __call__,122891,127.215,82,83,6939565486439.759,X
5673,122891,python_function,<built-in method _record_function_enter_new of PyCapsule object at 0x7fb81c0beca0>,122891,120.299,83,84,6939565486446.449,X
5674,122891,python_function,<built-in method sum of Tensor object at 0x7fb80d466d40>,122891,1723.74,57,85,6939565486578.676,X
5675,122891,python_function,torch/_tensor.py(525): backward,122891,51950.072,57,86,6939565488309.954,X
5676,122891,python_function,<built-in function _has_torch_function_unary>,122891,1.424,86,87,6939565488319.017,X
5677,122891,python_function,torch/autograd/__init__.py(242): backward,122891,51924.78,86,88,6939565488327.151,X
5678,122891,python_function,<built-in method _are_functorch_transforms_active of PyCapsule object at 0x7fb99e0b8930>,122891,3.123,88,89,6939565488338.441,X
5679,122891,python_function,<built-in function isinstance>,122891,0.413,88,90,6939565488345.377,X
5680,122891,python_function,<built-in function isinstance>,122891,1.833,88,91,6939565488349.51,X
5681,122891,python_function,<built-in function len>,122891,0.64,88,92,6939565488354.4,X
5682,122891,python_function,torch/autograd/__init__.py(232): _tensor_or_tensors_to_tuple,122891,3.013,88,93,6939565488356.608,X
5683,122891,python_function,torch/autograd/__init__.py(88): _make_grads,122891,214.227,88,94,6939565488362.74,X
5684,122891,python_function,typing.py(306): inner,122891,4.37,94,95,6939565488370.808,X
5685,122891,python_function,typing.py(1737): cast,122891,0.665,94,96,6939565488376.88,X
5686,122891,python_function,<built-in function isinstance>,122891,1.738,94,97,6939565488378.692,X
5687,122891,python_function,<built-in function isinstance>,122891,0.091,94,98,6939565488393.582,X
5688,122891,python_function,<built-in function isinstance>,122891,0.426,94,99,6939565488397.939,X
5689,122891,python_function,<built-in function isinstance>,122891,0.254,94,100,6939565488406.711,X
5690,122891,python_function,<built-in function isinstance>,122891,0.147,94,101,6939565488409.722,X
5691,122891,python_function,<built-in function isinstance>,122891,0.087,94,102,6939565488410.594,X
5692,122891,python_function,<built-in method numel of Tensor object at 0x7fb80d467100>,122891,2.46,94,103,6939565488414.938,X
5693,122891,python_function,<built-in function isinstance>,122891,0.167,94,104,6939565488420.738,X
5694,122891,python_function,<built-in function isinstance>,122891,0.07,94,105,6939565488421.398,X
5695,122891,python_function,<built-in method ones_like of type object at 0x7fb97ee5f1c0>,122891,141.898,94,106,6939565488428.919,X
5696,122891,python_function,<built-in method append of list object at 0x7fb9945e3d40>,122891,0.441,94,107,6939565488574.621,X
5697,122891,python_function,torch/autograd/graph.py(816): _engine_run_backward,122891,51666.304,88,108,6939565488582.674,X
5698,122891,python_function,logging/__init__.py(1710): getEffectiveLevel,122891,5.488,108,109,6939565488587.694,X
5699,122891,python_function,<built-in method run_backward of torch._C._EngineBase object at 0x7fb9940fe540>,122891,51641.979,108,110,6939565488603.654,X
5700,122891,python_function,torch/profiler/profiler.py(766): step,122891,1005.173,57,111,6939565540267.696,X
5701,122891,python_function,torch/autograd/profiler.py(738): __exit__,122891,258.26,111,112,6939565540271.348,X
5702,122891,python_function,torch/_jit_internal.py(103): is_scripting,122891,0.383,112,113,6939565540276.914,X
5703,122891,python_function,torch/_ops.py(939): __call__,122891,231.41,112,114,6939565540293.939,X
5704,122891,python_function,torch/_ops.py(993): _must_dispatch_in_python,122891,181.663,114,115,6939565540296.154,X
5705,122891,python_function,torch/utils/_pytree.py(1197): tree_any,122891,175.264,115,116,6939565540301.77,X
5706,122891,python_function,<built-in function any>,122891,163.394,116,117,6939565540313.348,X
5707,122891,python_function,torch/utils/_pytree.py(890): tree_iter,122891,122.386,117,118,6939565540315.021,X
5708,122891,python_function,torch/utils/_pytree.py(672): _is_leaf,122891,12.272,118,119,6939565540317.524,X
5709,122891,python_function,torch/utils/_pytree.py(665): _get_node_type,122891,8.572,119,120,6939565540319.831,X
5710,122891,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,122891,5.164,120,121,6939565540322.601,X
5711,122891,python_function,<built-in function len>,122891,0.817,121,122,6939565540325.648,X
5712,122891,python_function,torch/utils/_pytree.py(665): _get_node_type,122891,1.722,118,123,6939565540418.801,X
5713,122891,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,122891,1.078,123,124,6939565540419.24,X
5714,122891,python_function,<built-in function len>,122891,0.123,124,125,6939565540419.803,X
5715,122891,python_function,torch/utils/_pytree.py(411): _tuple_flatten,122891,1.359,118,126,6939565540424.325,X
5716,122891,python_function,torch/utils/_pytree.py(890): tree_iter,122891,9.213,118,127,6939565540428.095,X
5717,122891,python_function,torch/utils/_pytree.py(672): _is_leaf,122891,1.644,127,128,6939565540428.731,X
5718,122891,python_function,torch/utils/_pytree.py(665): _get_node_type,122891,1.027,128,129,6939565540429.139,X
5719,122891,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,122891,0.588,129,130,6939565540429.435,X
5720,122891,python_function,<built-in function len>,122891,0.047,130,131,6939565540429.75,X
5721,122891,python_function,torch/utils/_pytree.py(665): _get_node_type,122891,0.794,127,132,6939565540430.815,X
5722,122891,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,122891,0.415,132,133,6939565540431.064,X
5723,122891,python_function,<built-in function len>,122891,0.045,133,134,6939565540431.286,X
5724,122891,python_function,torch/utils/_pytree.py(411): _tuple_flatten,122891,0.417,127,135,6939565540432.198,X
5725,122891,python_function,torch/utils/_pytree.py(890): tree_iter,122891,3.587,127,136,6939565540433.528,X
5726,122891,python_function,torch/utils/_pytree.py(672): _is_leaf,122891,3.003,136,137,6939565540433.888,X
5727,122891,python_function,torch/utils/_pytree.py(665): _get_node_type,122891,2.49,137,138,6939565540434.235,X
5728,122891,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,122891,2.102,138,139,6939565540434.46,X
5729,122891,python_function,<built-in function len>,122891,0.044,139,140,6939565540436.146,X
5730,122891,python_function,torch/_ops.py(995): <lambda>,122891,8.315,117,141,6939565540442.378,X
5731,122891,python_function,<built-in function isinstance>,122891,2.819,141,142,6939565540447.722,X
5732,122891,python_function,torch/utils/_pytree.py(904): tree_iter,122891,24.815,117,143,6939565540451.319,X
5733,122891,python_function,torch/utils/_pytree.py(904): tree_iter,122891,1.474,143,144,6939565540451.705,X
5734,122891,python_function,torch/utils/_pytree.py(896): tree_iter,122891,0.145,144,145,6939565540452.103,X
5735,122891,python_function,torch/utils/_pytree.py(890): tree_iter,122891,21.377,143,146,6939565540454.277,X
5736,122891,python_function,torch/utils/_pytree.py(672): _is_leaf,122891,1.873,146,147,6939565540454.561,X
5737,122891,python_function,torch/utils/_pytree.py(665): _get_node_type,122891,1.275,147,148,6939565540454.855,X
5738,122891,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,122891,0.796,148,149,6939565540455.144,X
5739,122891,python_function,<built-in function len>,122891,0.044,149,150,6939565540455.686,X
5740,122891,python_function,torch/utils/_pytree.py(665): _get_node_type,122891,0.757,146,151,6939565540456.669,X
5741,122891,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,122891,0.424,151,152,6939565540456.895,X
5742,122891,python_function,<built-in function len>,122891,0.047,152,153,6939565540457.126,X
5743,122891,python_function,torch/utils/_pytree.py(439): _dict_flatten,122891,16.359,146,154,6939565540458.885,X
5744,122891,python_function,<built-in method values of dict object at 0x7fb8002c0040>,122891,0.591,154,155,6939565540468.228,X
5745,122891,python_function,<built-in method keys of dict object at 0x7fb8002c0040>,122891,0.385,154,156,6939565540473.814,X
5746,122891,python_function,<built-in method  of PyCapsule object at 0x7fb80d70fbd0>,122891,44.211,114,157,6939565540480.898,X
5747,122891,python_function,<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x7fb80412e670>,122891,0.314,111,158,6939565540528.948,X
5748,122891,python_function,torch/profiler/profiler.py(420): schedule_fn,122891,6.242,111,159,6939565540534.437,X
5749,122891,python_function,torch/profiler/profiler.py(789): _transit_action,122891,730.222,111,160,6939565540542.647,X
5750,122891,python_function,<built-in method get of dict object at 0x7fb800eaeb40>,122891,7.725,160,161,6939565540547.871,X
5751,122891,python_function,enum.py(783): __hash__,122891,3.643,161,162,6939565540549.769,X
5752,122891,python_function,<built-in function hash>,122891,0.812,162,163,6939565540552.498,X
5753,122891,python_function,enum.py(783): __hash__,122891,0.694,161,164,6939565540554.031,X
5754,122891,python_function,<built-in function hash>,122891,0.098,164,165,6939565540554.558,X
5755,122891,python_function,torch/profiler/profiler.py(208): stop_trace,122891,715.482,160,166,6939565540557.387,X
5756,122891,python_function,torch/autograd/profiler.py(344): __exit__,122891,711.755,166,167,6939565540561.114,X
5757,122891,python_function,<built-in function hasattr>,122891,0.28,167,168,6939565540563.088,X
5758,122891,python_function,<built-in function getattr>,122891,0.194,167,169,6939565540565.23,X
5759,122891,python_function,<built-in function hasattr>,122891,0.081,167,170,6939565540566.343,X
5760,122891,python_function,torch/cuda/__init__.py(944): synchronize,122891,703.601,167,171,6939565540569.268,X
5761,122891,python_function,torch/cuda/__init__.py(289): _lazy_init,122891,7.54,171,172,6939565540571.571,X
5762,122891,python_function,torch/cuda/__init__.py(242): is_initialized,122891,4.928,172,173,6939565540573.833,X
5763,122891,python_function,<built-in function _cuda_isInBadFork>,122891,1.539,173,174,6939565540576.798,X
5764,122891,python_function,torch/cuda/__init__.py(439): __init__,122891,77.356,171,175,6939565540582.2,X
5765,122891,python_function,torch/cuda/_utils.py(9): _get_device_index,122891,74.066,175,176,6939565540584.285,X
5766,122891,python_function,<built-in function isinstance>,122891,0.375,176,177,6939565540585.521,X
5767,122891,python_function,<built-in function isinstance>,122891,0.109,176,178,6939565540586.47,X
5768,122891,python_function,<built-in function isinstance>,122891,0.066,176,179,6939565540587.865,X
5769,122891,python_function,torch/_jit_internal.py(103): is_scripting,122891,0.147,176,180,6939565540588.837,X
5770,122891,python_function,<built-in function isinstance>,122891,0.067,176,181,6939565540589.566,X
5771,122891,python_function,torch/_utils.py(773): _get_device_index,122891,66.863,176,182,6939565540591.244,X
5772,122891,python_function,<built-in function isinstance>,122891,0.097,182,183,6939565540592.617,X
5773,122891,python_function,<built-in function isinstance>,122891,0.073,182,184,6939565540593.318,X
5774,122891,python_function,<built-in function isinstance>,122891,0.069,182,185,6939565540593.869,X
5775,122891,python_function,torch/_jit_internal.py(103): is_scripting,122891,0.083,182,186,6939565540594.642,X
5776,122891,python_function,torch/_utils.py(747): _get_current_device_index,122891,61.84,182,187,6939565540595.873,X
5777,122891,python_function,torch/_utils.py(733): _get_device_attr,122891,59.695,187,188,6939565540597.676,X
5778,122891,python_function,torch/_utils.py(718): _get_available_device_type,122891,35.894,188,189,6939565540599.457,X
5779,122891,python_function,torch/cuda/__init__.py(116): is_available,122891,33.598,189,190,6939565540601.498,X
5780,122891,python_function,torch/cuda/__init__.py(107): _is_compiled,122891,1.889,190,191,6939565540603.3,X
5781,122891,python_function,<built-in function hasattr>,122891,0.464,191,192,6939565540604.449,X
5782,122891,python_function,torch/cuda/__init__.py(112): _nvml_based_avail,122891,24.557,190,193,6939565540607.085,X
5783,122891,python_function,os.py(772): getenv,122891,21.569,193,194,6939565540609.47,X
5784,122891,python_function,_collections_abc.py(821): get,122891,18.038,194,195,6939565540612.774,X
5785,122891,python_function,os.py(675): __getitem__,122891,13.797,195,196,6939565540615.074,X
5786,122891,python_function,os.py(755): encode,122891,5.106,196,197,6939565540617.485,X
5787,122891,python_function,<built-in function isinstance>,122891,0.059,197,198,6939565540618.269,X
5788,122891,python_function,<built-in method encode of str object at 0x7fb97db4cee0>,122891,1.215,197,199,6939565540621.205,X
5789,122891,python_function,<built-in function _cuda_getDeviceCount>,122891,1.388,190,200,6939565540633.524,X
5790,122891,python_function,<built-in method lower of str object at 0x7fb99e2355b0>,122891,1.136,188,201,6939565540637.768,X
5791,122891,python_function,torch/_utils.py(749): <lambda>,122891,16.733,188,202,6939565540640.408,X
5792,122891,python_function,torch/cuda/__init__.py(938): current_device,122891,15.0,202,203,6939565540641.99,X
5793,122891,python_function,torch/cuda/__init__.py(289): _lazy_init,122891,1.194,203,204,6939565540642.794,X
5794,122891,python_function,torch/cuda/__init__.py(242): is_initialized,122891,0.682,204,205,6939565540643.099,X
5795,122891,python_function,<built-in function _cuda_isInBadFork>,122891,0.24,205,206,6939565540643.399,X
5796,122891,python_function,<built-in function _cuda_getDevice>,122891,10.5,203,207,6939565540646.391,X
5797,122891,python_function,torch/cuda/__init__.py(443): __enter__,122891,5.268,171,208,6939565540660.969,X
5798,122891,python_function,<built-in function _cuda_exchangeDevice>,122891,2.887,208,209,6939565540663.069,X
5799,122891,python_function,<built-in function _cuda_synchronize>,122891,582.859,171,210,6939565540669.028,X
5800,122891,python_function,torch/cuda/__init__.py(446): __exit__,122891,19.75,171,211,6939565541253.119,X
5801,122891,python_function,<built-in function _cuda_maybeExchangeDevice>,122891,1.723,211,212,6939565541254.604,X
5802,122891,python_function,<built-in function perf_counter_ns>,122891,0.958,211,213,6939565541259.847,X
5803,122891,python_function,<built-in method _disable_profiler of PyCapsule object at 0x7fb81c785050>,122891,9.434,211,214,6939565541263.435,X
