pid,warps per SM,ph,name,device,block,dur,shared memory,ts,context,stream,registers per thread,est. achieved occupancy %,correlation,tid,cat,queued,grid,blocks per SM,External id
0,1395.095215,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,"[128, 1, 1]",105.505,0,6935384533906.628,1,7,16,100,807,7,kernel,0,"[29297, 1, 1]",348.773804,1091
0,13.952381,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,"[128, 1, 1]",2.079,0,6935384534230.085,1,7,16,29,833,7,kernel,0,"[293, 1, 1]",3.488095,1102
0,13.952381,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,"[128, 1, 1]",1.344,0,6935384534232.932,1,7,16,29,849,7,kernel,0,"[293, 1, 1]",3.488095,1107
0,558.047607,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,"[128, 1, 1]",47.648,0,6935384540523.426,1,7,16,100,919,7,kernel,0,"[11719, 1, 1]",139.511902,1118
0,2790.19043,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,"[128, 1, 1]",227.808,0,6935384540571.778,1,7,16,100,933,7,kernel,0,"[58594, 1, 1]",697.547607,1123
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.903,0,6935384546975.105,1,30,33,12,981,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",1670.976,2048,6935384556408.285,1,30,98,33,983,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",3918.623,73728,6935384558093.341,1,30,152,0,997,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.936,0,6935384562013.372,1,30,33,12,998,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",1670.591,2048,6935384562018.652,1,30,98,33,1000,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",3867.678,73728,6935384563690.812,1,30,152,0,1012,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.904,0,6935384567560.09,1,30,33,12,1013,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",4980.031,2048,6935384567565.882,1,30,98,33,1015,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",608.991,73728,6935384572548.217,1,30,152,0,1027,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",4.0,0,6935384573159.097,1,30,33,12,1028,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",3188.062,2048,6935384573165.721,1,30,98,33,1030,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",609.568,73728,6935384576356.472,1,30,152,0,1042,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.904,0,6935384576968.183,1,30,33,12,1043,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",2809.663,2048,6935384576974.808,1,30,98,33,1045,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",608.991,73728,6935384579787.191,1,30,152,0,1057,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.84,0,6935384580397.623,1,30,33,12,1058,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",5033.375,2048,6935384580403.862,1,30,98,33,1060,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",609.312,73728,6935384585438.901,1,30,152,0,1072,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.937,0,6935384586050.644,1,30,33,12,1073,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",5021.854,2048,6935384586056.757,1,30,98,33,1075,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",610.144,73728,6935384591080.723,1,30,152,0,1087,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.584,0,6935384591692.307,1,30,33,12,1088,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",4986.334,2048,6935384591697.267,1,30,98,33,1090,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",609.184,73728,6935384596685.745,1,30,152,0,1102,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.776,0,6935384597296.721,1,30,33,12,1103,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",5032.095,2048,6935384597302.417,1,30,98,33,1105,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,111.619049,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align1::Params),0,"[128, 1, 1]",3835.231,73728,6935384602336.784,1,30,152,0,1117,30,kernel,0,"[2344, 1, 1]",27.904762,1097
0,5.619048,X,"void LSTM_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,"[256, 1, 1]",3.872,0,6935384606174.03,1,30,33,12,1118,30,kernel,0,"[59, 1, 1]",0.702381,1097
0,28.571428,X,"void RNN_blockPersist_bp_LSTM_FMA<float, float, float, 64>(block_bp_args_lstm<float, float>)",0,"[64, 4, 1]",1673.311,2048,6935384606179.887,1,30,98,33,1120,30,kernel,0,"[300, 1, 1]",3.571429,1097
0,223.238098,X,ampere_sgemm_32x128_nn,0,"[256, 1, 1]",4188.671,16384,6935384607854.606,1,30,57,67,1126,30,kernel,0,"[1, 2344, 1]",27.904762,1097
0,558.047607,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,"[128, 1, 1]",45.472,0,6935384612044.237,1,7,16,100,1156,7,kernel,0,"[11719, 1, 1]",139.511902,1140
0,18.238094,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,"[128, 1, 1]",1.92,0,6935384612090.445,1,7,16,38,1171,7,kernel,0,"[383, 1, 1]",4.559524,1144
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",6572.318,16384,6935384618425.739,1,38,48,2,1235,38,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",6573.982,16384,6935384618424.331,1,39,48,2,1238,39,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",6570.302,16384,6935384618428.043,1,40,48,2,1241,40,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",6569.502,16384,6935384618429.931,1,41,48,2,1244,41,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",9781.437,16384,6935384625003.593,1,38,48,2,1247,38,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",9782.845,16384,6935384625002.537,1,39,48,2,1250,39,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",9783.997,16384,6935384625000.745,1,40,48,2,1253,40,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",9781.533,16384,6935384625004.265,1,41,48,2,1256,41,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",6532.606,16384,6935384634786.854,1,38,48,2,1259,38,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.761905,X,"void GENERIC_elementWise_bp2<float, float, float, 4, (cudnnRNNBiasMode_t)2>(int, int, float*, float*, cudnn::reduced_divisor, float*)",0,"[32, 32, 1]",6530.686,16384,6935384634788.998,1,39,48,2,1262,39,kernel,0,"[2, 1, 1]",0.02381,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",12.48,49152,6935384641339.172,1,34,90,0,1277,34,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",20423.738,98304,6935384641372.58,1,34,93,0,1291,34,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",16223.291,98304,6935384641367.236,1,30,93,0,1304,30,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",12.512,49152,6935384641375.524,1,35,90,0,1317,35,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",20421.946,98304,6935384641392.196,1,35,93,0,1329,35,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",20423.322,98304,6935384641368.996,1,31,93,0,1342,31,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",12.672,49152,6935384641373.956,1,36,90,0,1355,36,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",20426.49,98304,6935384641391.876,1,36,93,0,1367,36,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",20427.162,98304,6935384641365.668,1,32,93,0,1380,32,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",12.32,49152,6935384641370.372,1,37,90,0,1393,37,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",20432.218,98304,6935384641384.484,1,37,93,0,1405,37,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",20429.818,98304,6935384641364.292,1,33,93,0,1418,33,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",13.056,49152,6935384661798.59,1,34,90,0,1431,34,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",16213.915,98304,6935384661815.038,1,34,93,0,1443,34,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",18411.002,98304,6935384657596.255,1,30,93,0,1456,30,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",13.28,49152,6935384661817.246,1,35,90,0,1469,35,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",16213.083,98304,6935384661832.638,1,35,93,0,1481,35,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",15143.803,98304,6935384661796.51,1,31,93,0,1494,31,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",13.12,49152,6935384661824.734,1,36,90,0,1507,36,kernel,0,"[4, 1, 1]",0.047619,1097
