shared memory,pid,dur,stream,ts,est. achieved occupancy %,tid,cat,warps per SM,grid,registers per thread,correlation,ph,name,device,External id,queued,blocks per SM,context,block
1280,0,4767.971,14,6935384419676.235,33,14,kernel,28.571428,"[300, 1, 1]",106,185,X,"void RNN_blockPersist_fp_LSTM<float, float, float, 64>(float const*, float*, float const*, float*, float const*, float*, float*, float const*, float const*, float*, int, int, int, int, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,23,0,3.571429,1,"[256, 1, 1]"
73728,0,721.569,14,6935384424445.614,0,14,kernel,223.238098,"[2344, 1, 1]",218,198,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1>(cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1::Params),0,23,0,27.904762,1,"[256, 1, 1]"
1280,0,4702.499,14,6935384425167.918,33,14,kernel,28.571428,"[300, 1, 1]",106,199,X,"void RNN_blockPersist_fp_LSTM<float, float, float, 64>(float const*, float*, float const*, float*, float const*, float*, float*, float const*, float const*, float*, int, int, int, int, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,23,0,3.571429,1,"[256, 1, 1]"
73728,0,721.856,14,6935384429871.921,0,14,kernel,223.238098,"[2344, 1, 1]",218,212,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1>(cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1::Params),0,23,0,27.904762,1,"[256, 1, 1]"
1280,0,4767.587,14,6935384430594.545,33,14,kernel,28.571428,"[300, 1, 1]",106,213,X,"void RNN_blockPersist_fp_LSTM<float, float, float, 64>(float const*, float*, float const*, float*, float const*, float*, float*, float const*, float const*, float*, int, int, int, int, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,23,0,3.571429,1,"[256, 1, 1]"
73728,0,723.648,14,6935384435363.636,0,14,kernel,223.238098,"[2344, 1, 1]",218,226,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1>(cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1::Params),0,23,0,27.904762,1,"[256, 1, 1]"
1280,0,4760.163,14,6935384436088.02,33,14,kernel,28.571428,"[300, 1, 1]",106,227,X,"void RNN_blockPersist_fp_LSTM<float, float, float, 64>(float const*, float*, float const*, float*, float const*, float*, float*, float const*, float const*, float*, int, int, int, int, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,23,0,3.571429,1,"[256, 1, 1]"
73728,0,721.184,14,6935384440849.015,0,14,kernel,223.238098,"[2344, 1, 1]",218,240,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1>(cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1::Params),0,23,0,27.904762,1,"[256, 1, 1]"
1280,0,4711.491,14,6935384441570.935,33,14,kernel,28.571428,"[300, 1, 1]",106,241,X,"void RNN_blockPersist_fp_LSTM<float, float, float, 64>(float const*, float*, float const*, float*, float const*, float*, float*, float const*, float const*, float*, int, int, int, int, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,23,0,3.571429,1,"[256, 1, 1]"
73728,0,722.016,14,6935384446283.29,0,14,kernel,223.238098,"[2344, 1, 1]",218,254,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1>(cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align1::Params),0,23,0,27.904762,1,"[256, 1, 1]"
1280,0,4137.379,14,6935384447006.362,33,14,kernel,28.571428,"[300, 1, 1]",106,255,X,"void RNN_blockPersist_fp_LSTM<float, float, float, 64>(float const*, float*, float const*, float*, float const*, float*, float*, float const*, float const*, float*, int, int, int, int, int, int, cudnnRNNClipMode_t, cudnnNanPropagation_t, float, float)",0,23,0,3.571429,1,"[256, 1, 1]"
32768,0,5.823,7,6935384451144.637,1,7,kernel,0.47619,"[1, 10, 1]",86,295,X,ampere_sgemm_32x32_sliced1x4_tn,0,48,0,0.119048,1,"[128, 1, 1]"
