ts,tid,pid,Python id,dur,Ev Idx,cat,ph,name,Python parent id
6936340655454.154,60051,60051,38,244031.683,635,python_function,X,ipykernel/kernelapp.py(739): start,37
6936340655454.534,60051,60051,39,244031.303,636,python_function,X,tornado/platform/asyncio.py(205): start,38
6936340655454.903,60051,60051,40,244030.934,637,python_function,X,asyncio/base_events.py(603): run_forever,39
6936340655455.617,60051,60051,41,244030.22,638,python_function,X,asyncio/base_events.py(1909): _run_once,40
6936340655457.511,60051,60051,42,244028.326,639,python_function,X,asyncio/events.py(80): _run,41
6936340655458.416,60051,60051,43,244027.421,640,python_function,X,ipykernel/kernelbase.py(545): dispatch_queue,42
6936340655459.048,60051,60051,44,244026.789,641,python_function,X,ipykernel/kernelbase.py(534): process_one,43
6936340655459.885,60051,60051,45,244025.952,642,python_function,X,ipykernel/kernelbase.py(437): dispatch_shell,44
6936340655461.354,60051,60051,46,244024.483,643,python_function,X,ipykernel/ipkernel.py(362): execute_request,45
6936340655462.302,60051,60051,47,244023.535,644,python_function,X,ipykernel/kernelbase.py(778): execute_request,46
6936340655463.553,60051,60051,48,244022.284,645,python_function,X,ipykernel/ipkernel.py(449): do_execute,47
6936340655465.104,60051,60051,49,244020.733,646,python_function,X,ipykernel/zmqshell.py(549): run_cell,48
6936340655467.855,60051,60051,50,244017.982,647,python_function,X,IPython/core/interactiveshell.py(3075): run_cell,49
6936340655468.502,60051,60051,51,244017.335,648,python_function,X,IPython/core/interactiveshell.py(3130): _run_cell,50
6936340655480.211,60051,60051,52,244005.626,649,python_function,X,IPython/core/async_helpers.py(128): _pseudo_sync_runner,51
6936340655481.353,60051,60051,53,244004.484,650,python_function,X,IPython/core/interactiveshell.py(3334): run_cell_async,52
6936340655482.423,60051,60051,54,244003.414,651,python_function,X,IPython/core/interactiveshell.py(3517): run_ast_nodes,53
6936340655483.234,60051,60051,55,244002.603,652,python_function,X,IPython/core/interactiveshell.py(3577): run_code,54
6936340655483.777,60051,60051,56,244002.06,653,python_function,X,/tmp/ipykernel_60051/3224433625.py(9): <module>,55
6936340655484.411,60051,60051,57,244001.426,654,python_function,X,pytorch_tracing.py(49): py_tracing_backward,56
6936340655484.964,60051,60051,58,260.608,655,python_function,X,torch/profiler/profiler.py(744): __enter__,57
6936340655485.284,60051,60051,59,260.047,656,python_function,X,torch/profiler/profiler.py(754): start,58
6936340655485.785,60051,60051,60,116.733,657,python_function,X,torch/profiler/profiler.py(793): _transit_action,59
6936340655486.195,60051,60051,61,115.521,658,python_function,X,torch/profiler/profiler.py(174): start_trace,60
6936340655486.543,60051,60051,62,24.778,659,python_function,X,torch/autograd/profiler.py(339): _start_trace,61
6936340655507.099,60051,60051,63,1.568,660,python_function,X,<built-in function perf_counter_ns>,62
6936340655519.024,60051,60051,64,10.736,661,python_function,X,torch/profiler/profiler.py(304): add_metadata_json,61
6936340655526.415,60051,60051,65,3.046,662,python_function,X,<built-in method _add_metadata_json of PyCapsule object at 0x7f53bbb790e0>,64
6936340655530.882,60051,60051,66,1.81,663,python_function,X,torch/profiler/profiler.py(304): add_metadata_json,61
6936340655531.393,60051,60051,67,1.205,664,python_function,X,<built-in method _add_metadata_json of PyCapsule object at 0x7f53bbb790e0>,66
6936340655537.0,60051,60051,68,0.683,665,python_function,X,<built-in method kineto_available of PyCapsule object at 0x7f53bbb79140>,61
6936340655539.149,60051,60051,69,24.164,666,python_function,X,torch/profiler/profiler.py(319): _get_distributed_info,61
6936340655551.759,60051,60051,70,3.706,667,python_function,X,torch/distributed/__init__.py(14): is_available,69
6936340655554.638,60051,60051,71,0.664,668,python_function,X,<built-in function hasattr>,70
6936340655557.374,60051,60051,72,5.689,669,python_function,X,torch/distributed/distributed_c10d.py(1121): is_initialized,69
6936340655559.583,60051,60051,73,3.318,670,python_function,X,torch/distributed/distributed_c10d.py(705): WORLD,72
6936340655561.699,60051,60051,74,0.557,671,python_function,X,torch/distributed/distributed_c10d.py(576): default_pg,73
6936340655565.131,60051,60051,75,0.806,672,python_function,X,<built-in function hasattr>,61
6936340655575.536,60051,60051,76,6.9,673,python_function,X,torch/utils/_config_module.py(379): __getattr__,61
6936340655579.868,60051,60051,77,2.27,674,python_function,X,torch/utils/_config_module.py(148): __getattr__,76
6936340655600.154,60051,60051,78,0.442,675,python_function,X,<built-in method items of dict object at 0x7f53ac800b40>,61
6936340655607.295,60051,60051,79,9.322,676,python_function,X,torch/autograd/profiler.py(721): __init__,59
6936340655611.593,60051,60051,80,3.044,677,python_function,X,typing.py(306): inner,79
6936340655615.767,60051,60051,81,0.305,678,python_function,X,torch/jit/__init__.py(128): annotate,79
6936340655618.134,60051,60051,82,126.807,679,python_function,X,torch/autograd/profiler.py(732): __enter__,59
6936340655622.86,60051,60051,83,121.306,680,python_function,X,torch/_ops.py(1105): __call__,82
6936340655626.68,60051,60051,84,117.277,681,python_function,X,<built-in method _record_function_enter_new of PyCapsule object at 0x7f53bb4b2ca0>,83
6936340655755.412,60051,60051,85,18488.939,682,python_function,X,<built-in method sum of Tensor object at 0x7f53ac80c9f0>,57
6936340674260.326,60051,60051,86,220847.392,683,python_function,X,torch/_tensor.py(525): backward,57
6936340674271.995,60051,60051,87,0.984,684,python_function,X,<built-in function _has_torch_function_unary>,86
6936340674281.661,60051,60051,88,220813.672,685,python_function,X,torch/autograd/__init__.py(242): backward,86
6936340674292.663,60051,60051,89,2.769,686,python_function,X,<built-in method _are_functorch_transforms_active of PyCapsule object at 0x7f553d438930>,88
6936340674298.143,60051,60051,90,0.182,687,python_function,X,<built-in function isinstance>,88
6936340674301.635,60051,60051,91,2.45,688,python_function,X,<built-in function isinstance>,88
6936340674306.059,60051,60051,92,0.571,689,python_function,X,<built-in function len>,88
6936340674307.617,60051,60051,93,1.778,690,python_function,X,torch/autograd/__init__.py(232): _tensor_or_tensors_to_tuple,88
6936340674311.229,60051,60051,94,7778.403,691,python_function,X,torch/autograd/__init__.py(88): _make_grads,88
6936340674317.669,60051,60051,95,156.039,692,python_function,X,typing.py(306): inner,94
6936340674321.257,60051,60051,96,150.221,693,python_function,X,typing.py(401): __getitem__,95
6936340674324.667,60051,60051,97,146.452,694,python_function,X,typing.py(483): Union,96
6936340674326.434,60051,60051,98,0.175,695,python_function,X,<built-in function isinstance>,97
6936340674330.285,60051,60051,99,13.318,696,python_function,X,typing.py(515): <genexpr>,97
6936340674332.646,60051,60051,100,10.62,697,python_function,X,typing.py(146): _type_check,99
6936340674336.156,60051,60051,101,1.454,698,python_function,X,typing.py(137): _type_convert,100
6936340674336.999,60051,60051,102,0.378,699,python_function,X,<built-in function isinstance>,101
6936340674338.248,60051,60051,103,0.107,700,python_function,X,<built-in function isinstance>,100
6936340674340.638,60051,60051,104,0.075,701,python_function,X,<built-in function isinstance>,100
6936340674342.83,60051,60051,105,0.172,702,python_function,X,<built-in function isinstance>,100
6936340674343.989,60051,60051,106,4.124,703,python_function,X,typing.py(515): <genexpr>,97
6936340674344.456,60051,60051,107,3.506,704,python_function,X,typing.py(146): _type_check,106
6936340674345.2,60051,60051,108,0.799,705,python_function,X,typing.py(137): _type_convert,107
6936340674345.5,60051,60051,109,0.342,706,python_function,X,<built-in function isinstance>,108
6936340674346.279,60051,60051,110,0.119,707,python_function,X,<built-in function isinstance>,107
6936340674347.009,60051,60051,111,0.066,708,python_function,X,<built-in function isinstance>,107
6936340674347.699,60051,60051,112,0.108,709,python_function,X,<built-in function isinstance>,107
6936340674348.312,60051,60051,113,0.301,710,python_function,X,typing.py(515): <genexpr>,97
6936340674350.327,60051,60051,114,12.67,711,python_function,X,typing.py(267): _remove_dups_flatten,97
6936340674351.523,60051,60051,115,0.276,712,python_function,X,<built-in function isinstance>,114
6936340674352.258,60051,60051,116,0.088,713,python_function,X,<built-in function isinstance>,114
6936340674356.299,60051,60051,117,0.373,714,python_function,X,<built-in method append of list object at 0x7f53acaa33c0>,114
6936340674357.415,60051,60051,118,0.271,715,python_function,X,<built-in function isinstance>,114
6936340674357.948,60051,60051,119,0.071,716,python_function,X,<built-in function isinstance>,114
6936340674358.323,60051,60051,120,0.071,717,python_function,X,<built-in method append of list object at 0x7f53acaa33c0>,114
6936340674359.378,60051,60051,121,3.107,718,python_function,X,typing.py(253): _deduplicate,114
6936340674361.339,60051,60051,122,0.226,719,python_function,X,<built-in function len>,121
6936340674361.878,60051,60051,123,0.258,720,python_function,X,<built-in function len>,121
6936340674363.87,60051,60051,124,0.089,721,python_function,X,<built-in function len>,97
6936340674364.649,60051,60051,125,0.054,722,python_function,X,<built-in function len>,97
6936340674367.622,60051,60051,126,102.764,723,python_function,X,typing.py(1016): __init__,97
6936340674370.629,60051,60051,127,21.835,724,python_function,X,typing.py(947): __init__,126
6936340674371.985,60051,60051,128,9.474,725,python_function,X,typing.py(986): __setattr__,127
6936340674373.301,60051,60051,129,3.769,726,python_function,X,typing.py(935): _is_dunder,128
6936340674375.688,60051,60051,130,1.158,727,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,129
6936340674382.847,60051,60051,131,1.568,728,python_function,X,typing.py(986): __setattr__,127
6936340674383.124,60051,60051,132,0.499,729,python_function,X,typing.py(935): _is_dunder,131
6936340674383.353,60051,60051,133,0.201,730,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,132
6936340674384.933,60051,60051,134,4.479,731,python_function,X,typing.py(986): __setattr__,127
6936340674385.274,60051,60051,135,2.862,732,python_function,X,typing.py(935): _is_dunder,134
6936340674385.478,60051,60051,136,0.262,733,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,135
6936340674387.133,60051,60051,137,0.889,734,python_function,X,<built-in method endswith of str object at 0x7f553ef52130>,135
6936340674390.221,60051,60051,138,2.026,735,python_function,X,typing.py(986): __setattr__,127
6936340674390.501,60051,60051,139,0.764,736,python_function,X,typing.py(935): _is_dunder,138
6936340674390.644,60051,60051,140,0.156,737,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,139
6936340674390.983,60051,60051,141,0.187,738,python_function,X,<built-in method endswith of str object at 0x7f553ef52130>,139
6936340674393.503,60051,60051,142,0.088,739,python_function,X,<built-in function isinstance>,126
6936340674420.651,60051,60051,143,1.161,740,python_function,X,typing.py(1022): <genexpr>,126
6936340674422.182,60051,60051,144,0.271,741,python_function,X,typing.py(1022): <genexpr>,126
6936340674422.664,60051,60051,145,0.094,742,python_function,X,typing.py(1022): <genexpr>,126
6936340674423.659,60051,60051,146,1.926,743,python_function,X,typing.py(986): __setattr__,126
6936340674423.887,60051,60051,147,0.966,744,python_function,X,typing.py(935): _is_dunder,146
6936340674424.038,60051,60051,148,0.216,745,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,147
6936340674424.488,60051,60051,149,0.25,746,python_function,X,<built-in method endswith of str object at 0x7f553ef52130>,147
6936340674430.768,60051,60051,150,29.956,747,python_function,X,typing_extensions.py(2989): _collect_type_vars,126
6936340674432.18,60051,60051,151,12.96,748,python_function,X,typing_extensions.py(2954): _has_generic_or_protocol_as_origin,150
6936340674436.386,60051,60051,152,0.693,749,python_function,X,<built-in function _getframe>,151
6936340674439.732,60051,60051,153,0.313,750,python_function,X,<built-in method get of dict object at 0x7f553ed706c0>,151
6936340674443.937,60051,60051,154,0.104,751,python_function,X,<built-in method get of dict object at 0x7f553ed706c0>,151
6936340674446.279,60051,60051,155,5.913,752,python_function,X,typing_extensions.py(2976): _is_unpacked_typevartuple,150
6936340674447.421,60051,60051,156,4.411,753,python_function,X,typing.py(1902): get_origin,155
6936340674448.112,60051,60051,157,0.161,754,python_function,X,<built-in function isinstance>,156
6936340674448.771,60051,60051,158,0.356,755,python_function,X,<built-in function isinstance>,156
6936340674451.545,60051,60051,159,0.111,756,python_function,X,<built-in function isinstance>,156
6936340674452.752,60051,60051,160,0.135,757,python_function,X,<built-in function isinstance>,150
6936340674453.939,60051,60051,161,2.376,758,python_function,X,typing_extensions.py(154): _should_collect_from_parameters,150
6936340674455.946,60051,60051,162,0.244,759,python_function,X,<built-in function isinstance>,161
6936340674456.848,60051,60051,163,1.861,760,python_function,X,typing_extensions.py(2976): _is_unpacked_typevartuple,150
6936340674457.095,60051,60051,164,1.469,761,python_function,X,typing.py(1902): get_origin,163
6936340674457.323,60051,60051,165,0.118,762,python_function,X,<built-in function isinstance>,164
6936340674457.713,60051,60051,166,0.344,763,python_function,X,<built-in function isinstance>,164
6936340674458.372,60051,60051,167,0.117,764,python_function,X,<built-in function isinstance>,164
6936340674458.967,60051,60051,168,0.063,765,python_function,X,<built-in function isinstance>,150
6936340674459.443,60051,60051,169,0.806,766,python_function,X,typing_extensions.py(154): _should_collect_from_parameters,150
6936340674459.952,60051,60051,170,0.212,767,python_function,X,<built-in function isinstance>,169
6936340674461.683,60051,60051,171,1.909,768,python_function,X,typing.py(986): __setattr__,126
6936340674461.924,60051,60051,172,0.926,769,python_function,X,typing.py(935): _is_dunder,171
6936340674462.108,60051,60051,173,0.218,770,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,172
6936340674462.526,60051,60051,174,0.234,771,python_function,X,<built-in method endswith of str object at 0x7f553ef52130>,172
6936340674464.143,60051,60051,175,1.569,772,python_function,X,typing.py(986): __setattr__,126
6936340674464.351,60051,60051,176,0.417,773,python_function,X,typing.py(935): _is_dunder,175
6936340674464.496,60051,60051,177,0.161,774,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,176
6936340674466.126,60051,60051,178,1.345,775,python_function,X,typing.py(986): __setattr__,126
6936340674466.408,60051,60051,179,0.414,776,python_function,X,typing.py(935): _is_dunder,178
6936340674466.594,60051,60051,180,0.165,777,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,179
6936340674468.601,60051,60051,181,1.64,778,python_function,X,typing.py(986): __setattr__,126
6936340674468.79,60051,60051,182,0.807,779,python_function,X,typing.py(935): _is_dunder,181
6936340674469.014,60051,60051,183,0.176,780,python_function,X,<built-in method startswith of str object at 0x7f553ed738b0>,182
6936340674469.336,60051,60051,184,0.166,781,python_function,X,<built-in method endswith of str object at 0x7f553ef52130>,182
6936340674474.63,60051,60051,185,0.287,782,python_function,X,typing.py(1737): cast,94
6936340674475.828,60051,60051,186,0.761,783,python_function,X,<built-in function isinstance>,94
6936340674486.589,60051,60051,187,0.075,784,python_function,X,<built-in function isinstance>,94
6936340674494.893,60051,60051,188,0.53,785,python_function,X,<built-in function isinstance>,94
6936340674496.637,60051,60051,189,0.133,786,python_function,X,<built-in function isinstance>,94
6936340674499.161,60051,60051,190,0.138,787,python_function,X,<built-in function isinstance>,94
6936340674499.725,60051,60051,191,0.064,788,python_function,X,<built-in function isinstance>,94
6936340674503.825,60051,60051,192,1.924,789,python_function,X,<built-in method numel of Tensor object at 0x7f53ac80c270>,94
6936340674509.753,60051,60051,193,0.187,790,python_function,X,<built-in function isinstance>,94
6936340674510.342,60051,60051,194,0.064,791,python_function,X,<built-in function isinstance>,94
6936340674518.392,60051,60051,195,7563.812,792,python_function,X,<built-in method ones_like of type object at 0x7f552265f1c0>,94
6936340682085.853,60051,60051,196,0.414,793,python_function,X,<built-in method append of list object at 0x7f53acaa33c0>,94
6936340682096.506,60051,60051,197,212995.465,794,python_function,X,torch/autograd/graph.py(816): _engine_run_backward,88
6936340682110.347,60051,60051,198,7.821,795,python_function,X,logging/__init__.py(1710): getEffectiveLevel,197
6936340682138.057,60051,60051,199,212947.64,796,python_function,X,<built-in method run_backward of torch._C._EngineBase object at 0x7f55212b2540>,197
6936340849497.21,60054,60051,200,46.973,797,python_function,X,asyncio/selector_events.py(600): _process_events,32
6936340849546.299,60054,60051,201,25.988,798,python_function,X,asyncio/base_events.py(696): time,32
6936340849566.375,60054,60051,202,1.814,799,python_function,X,<built-in function monotonic>,201
6936340849582.272,60054,60051,203,1.915,800,python_function,X,<built-in function heappop>,32
6936340849594.62,60054,60051,204,0.301,801,python_function,X,<built-in method append of collections.deque object at 0x7f553c55c1c0>,32
6936340849597.26,60054,60051,205,1.158,802,python_function,X,<built-in function len>,32
6936340849607.66,60054,60051,206,0.171,803,python_function,X,<built-in method popleft of collections.deque object at 0x7f553c55c1c0>,32
6936340849610.332,60054,60051,207,683.241,804,python_function,X,asyncio/events.py(78): _run,32
6936340849618.395,60054,60051,208,674.02,805,python_function,X,<built-in method run of _contextvars.Context object at 0x7f55381083c0>,207
6936340849623.104,60054,60051,209,667.736,806,python_function,X,tornado/ioloop.py(742): _run_callback,208
6936340849625.628,60054,60051,210,661.504,807,python_function,X,ipykernel/iostream.py(616): _flush,209
6936340849629.974,60054,60051,211,32.707,808,python_function,X,ipykernel/iostream.py(710): _flush_buffers,210
6936340849632.236,60054,60051,212,12.18,809,python_function,X,ipykernel/iostream.py(718): _rotate_buffers,211
6936340849643.52,60054,60051,213,0.597,810,python_function,X,<built-in method __exit__ of _thread.RLock object at 0x7f553c54e4c0>,212
6936340849645.413,60054,60051,214,0.619,811,python_function,X,<built-in method items of dict object at 0x7f53ac800b40>,211
6936340849650.522,60054,60051,215,3.411,812,python_function,X,<built-in method getvalue of _io.StringIO object at 0x7f53ac7f5fc0>,211
6936340849656.099,60054,60051,216,0.362,813,python_function,X,<built-in method close of _io.StringIO object at 0x7f53ac7f5fc0>,211
6936340849666.244,60054,60051,217,0.8,814,python_function,X,<built-in function getpid>,210
6936340849672.425,60054,60051,218,35.027,815,python_function,X,traitlets/traitlets.py(708): __set__,210
6936340849678.873,60054,60051,219,28.064,816,python_function,X,traitlets/traitlets.py(689): set,218
6936340849680.437,60054,60051,220,23.537,817,python_function,X,traitlets/traitlets.py(718): _validate,219
6936340849681.867,60054,60051,221,1.233,818,python_function,X,<built-in function hasattr>,220
6936340849684.116,60054,60051,222,8.808,819,python_function,X,traitlets/traitlets.py(2635): validate,220
6936340849686.793,60054,60051,223,0.167,820,python_function,X,<built-in function isinstance>,222
6936340849689.656,60054,60051,224,1.765,821,python_function,X,traitlets/traitlets.py(2558): _validate_bounds,222
6936340849692.39,60054,60051,225,0.377,822,python_function,X,typing.py(1737): cast,222
6936340849694.939,60054,60051,226,8.169,823,python_function,X,traitlets/traitlets.py(727): _cross_validate,220
6936340849699.506,60054,60051,227,2.36,824,python_function,X,<built-in function hasattr>,226
6936340849702.816,60054,60051,228,0.117,825,python_function,X,typing.py(1737): cast,226
6936340849703.784,60054,60051,229,0.073,826,python_function,X,typing.py(1737): cast,220
6936340849711.938,60054,60051,230,67.241,827,python_function,X,jupyter_client/session.py(649): msg,210
6936340849713.739,60054,60051,231,49.086,828,python_function,X,jupyter_client/session.py(645): msg_header,230
6936340849716.627,60054,60051,232,14.198,829,python_function,X,jupyter_client/session.py(600): msg_id,231
6936340849719.743,60054,60051,233,7.561,830,python_function,X,traitlets/traitlets.py(676): __get__,232
6936340849722.184,60054,60051,234,4.471,831,python_function,X,traitlets/traitlets.py(629): get,233
6936340849726.255,60054,60051,235,0.106,832,python_function,X,typing.py(1737): cast,234
6936340849727.106,60054,60051,236,0.073,833,python_function,X,typing.py(1737): cast,233
6936340849728.07,60054,60051,237,0.403,834,python_function,X,<built-in function getpid>,232
6936340849732.419,60054,60051,238,2.859,835,python_function,X,traitlets/traitlets.py(676): __get__,231
6936340849733.3,60054,60051,239,1.509,836,python_function,X,traitlets/traitlets.py(629): get,238
6936340849734.462,60054,60051,240,0.124,837,python_function,X,typing.py(1737): cast,239
6936340849735.104,60054,60051,241,0.069,838,python_function,X,typing.py(1737): cast,238
6936340849735.699,60054,60051,242,1.699,839,python_function,X,traitlets/traitlets.py(676): __get__,231
6936340849736.129,60054,60051,243,0.897,840,python_function,X,traitlets/traitlets.py(629): get,242
6936340849736.788,60054,60051,244,0.072,841,python_function,X,typing.py(1737): cast,243
6936340849737.255,60054,60051,245,0.067,842,python_function,X,typing.py(1737): cast,242
6936340849743.305,60054,60051,246,19.142,843,python_function,X,jupyter_client/session.py(272): msg_header,231
6936340849744.714,60054,60051,247,12.654,844,python_function,X,jupyter_client/session.py(198): utcnow,246
6936340849749.681,60054,60051,248,7.476,845,python_function,X,<built-in method now of type object at 0x7f553dce1a60>,247
6936340849760.857,60054,60051,249,1.446,846,python_function,X,<built-in function locals>,246
6936340849764.989,60054,60051,250,5.119,847,python_function,X,jupyter_client/session.py(281): extract_header,230
6936340849769.796,60054,60051,251,0.117,848,python_function,X,<built-in function isinstance>,250
6936340849771.632,60054,60051,252,3.836,849,python_function,X,traitlets/traitlets.py(676): __get__,230
6936340849772.351,60054,60051,253,2.758,850,python_function,X,traitlets/traitlets.py(629): get,252
6936340849774.782,60054,60051,254,0.074,851,python_function,X,typing.py(1737): cast,253
6936340849775.311,60054,60051,255,0.067,852,python_function,X,typing.py(1737): cast,252
6936340849777.89,60054,60051,256,0.702,853,python_function,X,<built-in method copy of dict object at 0x7f553813f100>,230
6936340849780.971,60054,60051,257,4.287,854,python_function,X,ipykernel/iostream.py(725): _hooks,210
6936340849782.26,60054,60051,258,2.637,855,python_function,X,<built-in function hasattr>,257
6936340849788.081,60054,60051,259,489.879,856,python_function,X,jupyter_client/session.py(754): send,210
6936340849789.847,60054,60051,260,1.023,857,python_function,X,<built-in function isinstance>,259
6936340849792.693,60054,60051,261,0.079,858,python_function,X,<built-in function isinstance>,259
6936340849793.485,60054,60051,262,0.642,859,python_function,X,<built-in function isinstance>,259
6936340849795.016,60054,60051,263,0.462,860,python_function,X,<built-in method get of dict object at 0x7f553ed706c0>,259
6936340849796.636,60054,60051,264,2.199,861,python_function,X,traitlets/traitlets.py(676): __get__,259
6936340849797.195,60054,60051,265,1.222,862,python_function,X,traitlets/traitlets.py(629): get,264
6936340849798.147,60054,60051,266,0.075,863,python_function,X,typing.py(1737): cast,265
6936340849798.631,60054,60051,267,0.129,864,python_function,X,typing.py(1737): cast,264
6936340849799.523,60054,60051,268,0.366,865,python_function,X,<built-in function getpid>,259
6936340849800.696,60054,60051,269,1.936,866,python_function,X,traitlets/traitlets.py(676): __get__,259
6936340849801.412,60054,60051,270,0.896,867,python_function,X,traitlets/traitlets.py(629): get,269
6936340849802.014,60054,60051,271,0.13,868,python_function,X,typing.py(1737): cast,270
6936340849802.488,60054,60051,272,0.07,869,python_function,X,typing.py(1737): cast,269
6936340849805.842,60054,60051,273,1.861,870,python_function,X,traitlets/traitlets.py(676): __get__,259
6936340849806.367,60054,60051,274,0.969,871,python_function,X,traitlets/traitlets.py(629): get,273
6936340849807.087,60054,60051,275,0.073,872,python_function,X,typing.py(1737): cast,274
6936340849807.555,60054,60051,276,0.072,873,python_function,X,typing.py(1737): cast,273
6936340849809.213,60054,60051,277,319.971,874,python_function,X,jupyter_client/session.py(690): serialize,259
6936340849810.239,60054,60051,278,0.126,875,python_function,X,<built-in method get of dict object at 0x7f553ed706c0>,277
6936340849811.392,60054,60051,279,0.081,876,python_function,X,<built-in function isinstance>,277
6936340849812.687,60054,60051,280,2.253,877,python_function,X,traitlets/traitlets.py(676): __get__,277
6936340849813.256,60054,60051,281,1.344,878,python_function,X,traitlets/traitlets.py(629): get,280
6936340849814.351,60054,60051,282,0.073,879,python_function,X,typing.py(1737): cast,281
6936340849814.778,60054,60051,283,0.074,880,python_function,X,typing.py(1737): cast,280
6936340849816.044,60054,60051,284,50.343,881,python_function,X,jupyter_client/session.py(92): json_packer,277
6936340849819.595,60054,60051,285,35.874,882,python_function,X,json/__init__.py(183): dumps,284
6936340849824.865,60054,60051,286,2.482,883,python_function,X,json/encoder.py(104): __init__,285
6936340849829.083,60054,60051,287,25.439,884,python_function,X,json/encoder.py(182): encode,285
6936340849829.925,60054,60051,288,0.186,885,python_function,X,<built-in function isinstance>,287
6936340849831.913,60054,60051,289,17.769,886,python_function,X,json/encoder.py(204): iterencode,287
6936340849851.433,60054,60051,290,0.125,887,python_function,X,<built-in function isinstance>,287
6936340849854.168,60054,60051,291,0.183,888,python_function,X,<built-in method join of str object at 0x7f553ef04030>,287
6936340849865.144,60054,60051,292,0.882,889,python_function,X,<built-in method encode of str object at 0x7f53aca127f0>,284
6936340849867.479,60054,60051,293,1.972,890,python_function,X,traitlets/traitlets.py(676): __get__,277
6936340849867.935,60054,60051,294,1.075,891,python_function,X,traitlets/traitlets.py(629): get,293
6936340849868.723,60054,60051,295,0.07,892,python_function,X,typing.py(1737): cast,294
6936340849869.306,60054,60051,296,0.071,893,python_function,X,typing.py(1737): cast,293
